resultId,raceId,driverId,constructorId,number,grid,position,positionOrder,points,laps,milliseconds,fastestLap,rank,statusId,date
25473,1060,844,0,4.0,5,3.0,3,15.0,63,5562820.0,61.0,7.0,1,2022-04-24 13:00:00
25474,1060,845,129,63.0,11,4.0,4,12.0,63,5570492.0,57.0,8.0,1,2022-04-24 13:00:00
25475,1060,829,8,1.0,1,1.0,1,26.0,63,5527986.0,55.0,1.0,1,2022-04-24 13:00:00
25476,1060,842,5,16.0,2,6.0,6,8.0,63,5584058.0,63.0,2.0,1,2022-04-24 13:00:00
25477,1060,850,209,22.0,12,7.0,7,6.0,63,5589096.0,61.0,5.0,1,2022-04-24 13:00:00
25478,1060,19,115,5.0,13,8.0,8,4.0,63,5598878.0,47.0,9.0,1,2022-04-24 13:00:00
25479,1060,821,49,77.0,7,5.0,5,10.0,63,5571167.0,43.0,6.0,1,2022-04-24 13:00:00
25480,1061,816,0,3.0,14,13.0,13,0.0,57,5705160.0,56.0,11.0,1,2022-05-08 19:30:00
25481,1061,853,49,24.0,17,,20,0.0,6,,4.0,20.0,47,2022-05-08 19:30:00
25482,1061,844,0,4.0,8,,19,0.0,39,,37.0,14.0,4,2022-05-08 19:30:00
25483,1061,452,209,10.0,7,,18,0.0,45,,38.0,19.0,22,2022-05-08 19:30:00
25484,1061,19,115,5.0,0,17.0,17,0.0,54,,50.0,16.0,4,2022-05-08 19:30:00
25485,1061,824,207,20.0,16,16.0,16,0.0,56,,52.0,17.0,33,2022-05-08 19:30:00
25486,1061,852,207,47.0,15,15.0,15,0.0,57,5737563.0,57.0,6.0,1,2022-05-08 19:30:00
25487,1061,847,2,6.0,19,14.0,14,0.0,57,5714194.0,53.0,18.0,1,2022-05-08 19:30:00
25488,1061,850,209,22.0,9,12.0,12,0.0,57,5704404.0,55.0,8.0,1,2022-05-08 19:30:00
25489,1061,3,210,14.0,11,11.0,11,0.0,57,5701386.0,53.0,13.0,1,2022-05-08 19:30:00
25490,1061,829,8,1.0,3,1.0,1,26.0,57,5664258.0,54.0,1.0,1,2022-05-08 19:30:00
25491,1061,846,2,23.0,18,9.0,9,2.0,57,5696623.0,57.0,15.0,1,2022-05-08 19:30:00
25492,1061,838,210,31.0,20,8.0,8,4.0,57,5692644.0,56.0,9.0,1,2022-05-08 19:30:00
25493,1061,821,49,77.0,5,7.0,7,6.0,57,5689331.0,56.0,10.0,1,2022-05-08 19:30:00
25494,1061,0,129,44.0,6,6.0,6,8.0,57,5685626.0,55.0,7.0,1,2022-05-08 19:30:00
25495,1061,845,129,63.0,12,5.0,5,10.0,57,5682840.0,56.0,5.0,1,2022-05-08 19:30:00
25496,1061,814,8,11.0,4,4.0,4,12.0,57,5674896.0,54.0,4.0,1,2022-05-08 19:30:00
25497,1061,831,5,55.0,2,3.0,3,15.0,57,5672487.0,56.0,3.0,1,2022-05-08 19:30:00
25498,1061,842,5,16.0,1,2.0,2,18.0,57,5668044.0,53.0,2.0,1,2022-05-08 19:30:00
25499,1061,839,115,18.0,0,10.0,10,1.0,57,5701284.0,52.0,12.0,1,2022-05-08 19:30:00
25500,1062,452,209,10.0,14,13.0,13,0.0,65,,51.0,12.0,11,2022-05-22 13:00:00
25501,1062,852,207,47.0,10,14.0,14,0.0,65,,32.0,16.0,11,2022-05-22 13:00:00
25502,1062,839,115,18.0,17,15.0,15,0.0,65,,54.0,11.0,11,2022-05-22 13:00:00
25503,1062,847,2,6.0,19,16.0,16,0.0,64,,52.0,14.0,12,2022-05-22 13:00:00
25504,1062,816,0,3.0,9,12.0,12,0.0,65,,54.0,15.0,11,2022-05-22 13:00:00
25505,1062,846,2,23.0,18,18.0,18,0.0,64,,56.0,19.0,12,2022-05-22 13:00:00
25506,1062,853,49,24.0,15,,19,0.0,28,,12.0,20.0,75,2022-05-22 13:00:00
25507,1062,842,5,16.0,1,,20,0.0,27,,25.0,13.0,101,2022-05-22 13:00:00
25508,1062,824,207,20.0,8,17.0,17,0.0,64,,3.0,17.0,12,2022-05-22 13:00:00
25509,1062,19,115,5.0,16,11.0,11,0.0,65,,59.0,18.0,11,2022-05-22 13:00:00
25510,1062,829,8,1.0,2,1.0,1,25.0,66,5840475.0,46.0,4.0,1,2022-05-22 13:00:00
25511,1062,3,210,14.0,20,9.0,9,2.0,65,,56.0,9.0,11,2022-05-22 13:00:00
25512,1062,844,0,4.0,11,8.0,8,4.0,66,5923710.0,53.0,5.0,1,2022-05-22 13:00:00
25513,1062,838,210,31.0,12,7.0,7,6.0,66,5915872.0,54.0,6.0,1,2022-05-22 13:00:00
25514,1062,821,49,77.0,7,6.0,6,8.0,66,5900451.0,36.0,8.0,1,2022-05-22 13:00:00
25515,1062,0,129,44.0,6,5.0,5,10.0,66,5895009.0,51.0,2.0,1,2022-05-22 13:00:00
25516,1062,831,5,55.0,3,4.0,4,12.0,66,5885683.0,49.0,7.0,1,2022-05-22 13:00:00
25517,1062,845,129,63.0,4,3.0,3,15.0,66,5873402.0,53.0,3.0,1,2022-05-22 13:00:00
25518,1062,814,8,11.0,5,2.0,2,19.0,66,5853547.0,55.0,1.0,1,2022-05-22 13:00:00
25519,1062,850,209,22.0,13,10.0,10,1.0,65,,59.0,10.0,11,2022-05-22 13:00:00
25520,1063,816,0,3.0,14,13.0,13,0.0,64,7047900.0,59.0,11.0,1,2022-05-29 13:00:00
25521,1063,839,115,18.0,18,14.0,14,0.0,64,7051067.0,56.0,15.0,1,2022-05-29 13:00:00
25522,1063,847,2,6.0,19,15.0,15,0.0,63,,43.0,18.0,11,2022-05-29 13:00:00
25523,1063,853,49,24.0,20,16.0,16,0.0,63,,52.0,17.0,11,2022-05-29 13:00:00
25524,1063,824,207,20.0,13,,20,0.0,19,,18.0,20.0,34,2022-05-29 13:00:00
25525,1063,846,2,23.0,16,,18,0.0,48,,40.0,16.0,26,2022-05-29 13:00:00
25526,1063,852,207,47.0,15,,19,0.0,24,,24.0,19.0,3,2022-05-29 13:00:00
25527,1063,838,210,31.0,10,12.0,12,0.0,64,7045909.0,50.0,13.0,1,2022-05-29 13:00:00
25528,1063,850,209,22.0,11,17.0,17,0.0,63,,61.0,2.0,11,2022-05-29 13:00:00
25529,1063,452,209,10.0,17,11.0,11,0.0,64,7044554.0,61.0,10.0,1,2022-05-29 13:00:00
25530,1063,814,8,11.0,3,1.0,1,25.0,64,6990265.0,46.0,4.0,1,2022-05-29 13:00:00
25531,1063,821,49,77.0,12,9.0,9,2.0,64,7042790.0,57.0,14.0,1,2022-05-29 13:00:00
25532,1063,831,5,55.0,2,2.0,2,18.0,64,6991419.0,47.0,7.0,1,2022-05-29 13:00:00
25533,1063,829,8,1.0,4,3.0,3,15.0,64,6991756.0,47.0,5.0,1,2022-05-29 13:00:00
25534,1063,842,5,16.0,1,4.0,4,12.0,64,6993187.0,46.0,6.0,1,2022-05-29 13:00:00
25535,1063,19,115,5.0,9,10.0,10,1.0,64,7043801.0,54.0,12.0,1,2022-05-29 13:00:00
25536,1063,844,0,4.0,5,6.0,6,9.0,64,7002496.0,55.0,1.0,1,2022-05-29 13:00:00
25537,1063,3,210,14.0,7,7.0,7,6.0,64,7036623.0,50.0,3.0,1,2022-05-29 13:00:00
25538,1063,0,129,44.0,8,8.0,8,4.0,64,7040653.0,51.0,9.0,1,2022-05-29 13:00:00
25539,1063,845,129,63.0,6,5.0,5,10.0,64,7002233.0,42.0,8.0,1,2022-05-29 13:00:00
25540,1064,846,2,23.0,17,12.0,12,0.0,50,,48.0,7.0,11,2022-06-12 11:00:00
25541,1064,842,5,16.0,1,,19,0.0,21,,13.0,6.0,131,2022-06-12 11:00:00
25542,1064,853,49,24.0,14,,18,0.0,23,,12.0,17.0,9,2022-06-12 11:00:00
25543,1064,824,207,20.0,16,,17,0.0,31,,12.0,18.0,131,2022-06-12 11:00:00
25544,1064,839,115,18.0,19,16.0,16,0.0,46,,38.0,10.0,76,2022-06-12 11:00:00
25545,1064,847,2,6.0,18,15.0,15,0.0,50,,37.0,20.0,11,2022-06-12 11:00:00
25546,1064,852,207,47.0,20,14.0,14,0.0,50,,40.0,15.0,11,2022-06-12 11:00:00
25547,1064,850,209,22.0,8,13.0,13,0.0,50,,42.0,5.0,11,2022-06-12 11:00:00
25548,1064,831,5,55.0,4,,20,0.0,8,,3.0,19.0,9,2022-06-12 11:00:00
25549,1064,821,49,77.0,15,11.0,11,0.0,50,,42.0,11.0,11,2022-06-12 11:00:00
25550,1064,844,0,4.0,11,9.0,9,2.0,51,5738497.0,37.0,9.0,1,2022-06-12 11:00:00
25551,1064,816,0,3.0,12,8.0,8,4.0,51,5738148.0,44.0,13.0,1,2022-06-12 11:00:00
25552,1064,3,210,14.0,10,7.0,7,6.0,51,5734537.0,49.0,8.0,1,2022-06-12 11:00:00
25553,1064,19,115,5.0,9,6.0,6,8.0,51,5730040.0,41.0,12.0,1,2022-06-12 11:00:00
25554,1064,452,209,10.0,6,5.0,5,10.0,51,5723240.0,39.0,16.0,1,2022-06-12 11:00:00
25555,1064,0,129,44.0,7,4.0,4,12.0,51,5717620.0,39.0,3.0,1,2022-06-12 11:00:00
25556,1064,845,129,63.0,5,3.0,3,15.0,51,5691936.0,42.0,4.0,1,2022-06-12 11:00:00
25557,1064,814,8,11.0,2,2.0,2,19.0,51,5666764.0,36.0,1.0,1,2022-06-12 11:00:00
25558,1064,829,8,1.0,3,1.0,1,25.0,51,5645941.0,50.0,2.0,1,2022-06-12 11:00:00
25559,1064,838,210,31.0,13,10.0,10,1.0,51,5754125.0,36.0,14.0,1,2022-06-12 11:00:00
25560,1065,846,2,23.0,12,13.0,13,0.0,70,5826650.0,59.0,14.0,1,2022-06-19 18:00:00
25561,1065,452,209,10.0,15,14.0,14,0.0,70,5826940.0,60.0,12.0,1,2022-06-19 18:00:00
25562,1065,844,0,4.0,14,15.0,15,0.0,70,5833902.0,63.0,11.0,1,2022-06-19 18:00:00
25563,1065,847,2,6.0,18,16.0,16,0.0,70,5841735.0,61.0,18.0,1,2022-06-19 18:00:00
25564,1065,19,115,5.0,16,12.0,12,0.0,70,5826002.0,63.0,15.0,1,2022-06-19 18:00:00
25565,1065,850,209,22.0,20,,18,0.0,47,,15.0,17.0,3,2022-06-19 18:00:00
25566,1065,852,207,47.0,6,,19,0.0,18,,13.0,20.0,5,2022-06-19 18:00:00
25567,1065,814,8,11.0,13,,20,0.0,7,,7.0,19.0,6,2022-06-19 18:00:00
25568,1065,824,207,20.0,5,17.0,17,0.0,70,5849937.0,11.0,16.0,1,2022-06-19 18:00:00
25569,1065,816,0,3.0,9,11.0,11,0.0,70,5824804.0,59.0,13.0,1,2022-06-19 18:00:00
25570,1065,839,115,18.0,17,10.0,10,1.0,70,5819979.0,64.0,10.0,1,2022-06-19 18:00:00
25571,1065,3,210,14.0,2,9.0,9,2.0,70,5811702.0,63.0,6.0,1,2022-06-19 18:00:00
25572,1065,853,49,24.0,10,8.0,8,4.0,70,5808709.0,60.0,7.0,1,2022-06-19 18:00:00
25573,1065,821,49,77.0,11,7.0,7,6.0,70,5807004.0,64.0,8.0,1,2022-06-19 18:00:00
25574,1065,838,210,31.0,7,6.0,6,8.0,70,5805647.0,62.0,9.0,1,2022-06-19 18:00:00
25575,1065,842,5,16.0,19,5.0,5,10.0,70,5796925.0,62.0,3.0,1,2022-06-19 18:00:00
25576,1065,845,129,63.0,8,4.0,4,12.0,70,5794070.0,63.0,5.0,1,2022-06-19 18:00:00
25577,1065,0,129,44.0,4,3.0,3,15.0,70,5788763.0,69.0,4.0,1,2022-06-19 18:00:00
25578,1065,831,5,55.0,3,2.0,2,19.0,70,5782750.0,63.0,1.0,1,2022-06-19 18:00:00
25579,1065,829,8,1.0,1,1.0,1,25.0,70,5781757.0,64.0,2.0,1,2022-06-19 18:00:00
25580,1066,816,0,3.0,14,13.0,13,0.0,52,8303128.0,34.0,11.0,1,2022-07-03 14:00:00
25581,1066,850,209,22.0,13,14.0,14,0.0,52,8311221.0,51.0,15.0,1,2022-07-03 14:00:00
25582,1066,838,210,31.0,15,,15,0.0,37,,37.0,14.0,48,2022-07-03 14:00:00
25583,1066,452,209,10.0,11,,16,0.0,26,,18.0,16.0,130,2022-07-03 14:00:00
25584,1066,846,2,23.0,16,,20,0.0,0,,,0.0,4,2022-07-03 14:00:00
25585,1066,845,129,63.0,8,,18,0.0,0,,,0.0,4,2022-07-03 14:00:00
25586,1066,853,49,24.0,9,,19,0.0,0,,,0.0,4,2022-07-03 14:00:00
25587,1066,847,2,6.0,10,12.0,12,0.0,52,8302822.0,48.0,13.0,1,2022-07-03 14:00:00
25588,1066,821,49,77.0,12,,17,0.0,20,,19.0,17.0,6,2022-07-03 14:00:00
25589,1066,839,115,18.0,20,11.0,11,0.0,52,8296458.0,52.0,9.0,1,2022-07-03 14:00:00
25590,1066,824,207,20.0,17,10.0,10,1.0,52,8294901.0,52.0,12.0,1,2022-07-03 14:00:00
25591,1066,19,115,5.0,18,9.0,9,2.0,52,8292667.0,52.0,10.0,1,2022-07-03 14:00:00
25592,1066,814,8,11.0,4,2.0,2,18.0,52,8274090.0,47.0,3.0,1,2022-07-03 14:00:00
25593,1066,0,129,44.0,5,3.0,3,16.0,52,8276536.0,52.0,1.0,1,2022-07-03 14:00:00
25594,1066,842,5,16.0,3,4.0,4,12.0,52,8278857.0,52.0,4.0,1,2022-07-03 14:00:00
25595,1066,831,5,55.0,1,1.0,1,25.0,52,8270311.0,44.0,2.0,1,2022-07-03 14:00:00
25596,1066,844,0,4.0,6,6.0,6,8.0,52,8282254.0,47.0,6.0,1,2022-07-03 14:00:00
25597,1066,829,8,1.0,2,7.0,7,6.0,52,8289088.0,44.0,8.0,1,2022-07-03 14:00:00
25598,1066,852,207,47.0,19,8.0,8,4.0,52,8289306.0,48.0,7.0,1,2022-07-03 14:00:00
25599,1066,3,210,14.0,7,5.0,5,10.0,52,8279882.0,47.0,5.0,1,2022-07-03 14:00:00
25600,1067,846,2,23.0,15,12.0,12,0.0,70,,60.0,12.0,11,2022-07-10 13:00:00
25601,1067,847,2,6.0,17,,19,0.0,48,,14.0,19.0,140,2022-07-10 13:00:00
25602,1067,831,5,55.0,3,,18,0.0,56,,55.0,4.0,131,2022-07-10 13:00:00
25603,1067,19,115,5.0,18,17.0,17,0.0,70,,62.0,15.0,11,2022-07-10 13:00:00
25604,1067,850,209,22.0,16,16.0,16,0.0,70,,62.0,16.0,11,2022-07-10 13:00:00
25605,1067,452,209,10.0,14,15.0,15,0.0,70,,61.0,18.0,11,2022-07-10 13:00:00
25606,1067,853,49,24.0,13,14.0,14,0.0,70,,50.0,9.0,11,2022-07-10 13:00:00
25607,1067,839,115,18.0,12,13.0,13,0.0,70,,64.0,17.0,11,2022-07-10 13:00:00
25608,1067,821,49,77.0,0,11.0,11,0.0,70,,61.0,7.0,11,2022-07-10 13:00:00
25609,1067,814,8,11.0,5,,20,0.0,24,,5.0,20.0,130,2022-07-10 13:00:00
25610,1067,816,0,3.0,11,9.0,9,2.0,70,,61.0,13.0,11,2022-07-10 13:00:00
25611,1067,842,5,16.0,2,1.0,1,25.0,71,5064312.0,62.0,2.0,1,2022-07-10 13:00:00
25612,1067,829,8,1.0,1,2.0,2,19.0,71,5065844.0,62.0,1.0,1,2022-07-10 13:00:00
25613,1067,0,129,44.0,8,3.0,3,15.0,71,5105529.0,63.0,5.0,1,2022-07-10 13:00:00
25614,1067,845,129,63.0,4,4.0,4,12.0,71,5123284.0,61.0,6.0,1,2022-07-10 13:00:00
25615,1067,3,210,14.0,19,10.0,10,1.0,70,,62.0,3.0,11,2022-07-10 13:00:00
25616,1067,852,207,47.0,9,6.0,6,8.0,70,,50.0,11.0,11,2022-07-10 13:00:00
25617,1067,844,0,4.0,10,7.0,7,6.0,70,,62.0,8.0,11,2022-07-10 13:00:00
25618,1067,824,207,20.0,7,8.0,8,4.0,70,,61.0,14.0,11,2022-07-10 13:00:00
25619,1067,838,210,31.0,6,5.0,5,10.0,71,5132748.0,62.0,10.0,1,2022-07-10 13:00:00
25620,1068,452,209,10.0,14,12.0,12,0.0,53,5467560.0,53.0,10.0,1,2022-07-24 13:00:00
25621,1068,842,5,16.0,1,,19,0.0,17,,4.0,7.0,3,2022-07-24 13:00:00
25622,1068,824,207,20.0,20,,18,0.0,37,,11.0,17.0,130,2022-07-24 13:00:00
25623,1068,847,2,6.0,18,,17,0.0,40,,40.0,19.0,130,2022-07-24 13:00:00
25624,1068,853,49,24.0,16,16.0,16,0.0,47,,25.0,18.0,16,2022-07-24 13:00:00
25625,1068,852,207,47.0,17,15.0,15,0.0,53,5482506.0,48.0,13.0,1,2022-07-24 13:00:00
25626,1068,821,49,77.0,11,14.0,14,0.0,53,5478778.0,52.0,6.0,1,2022-07-24 13:00:00
25627,1068,846,2,23.0,13,13.0,13,0.0,53,5470677.0,53.0,16.0,1,2022-07-24 13:00:00
25628,1068,19,115,5.0,12,11.0,11,0.0,53,5466606.0,43.0,12.0,1,2022-07-24 13:00:00
25629,1068,850,209,22.0,8,,20,0.0,17,,4.0,20.0,140,2022-07-24 13:00:00
25630,1068,816,0,3.0,9,9.0,9,2.0,53,5462484.0,27.0,14.0,1,2022-07-24 13:00:00
25631,1068,829,8,1.0,2,1.0,1,25.0,53,5402112.0,30.0,2.0,1,2022-07-24 13:00:00
25632,1068,0,129,44.0,4,2.0,2,18.0,53,5412699.0,30.0,4.0,1,2022-07-24 13:00:00
25633,1068,845,129,63.0,6,3.0,3,15.0,53,5418607.0,51.0,3.0,1,2022-07-24 13:00:00
25634,1068,814,8,11.0,3,4.0,4,12.0,53,5419422.0,45.0,5.0,1,2022-07-24 13:00:00
25635,1068,839,115,18.0,15,10.0,10,1.0,53,5464661.0,52.0,15.0,1,2022-07-24 13:00:00
25636,1068,3,210,14.0,7,6.0,6,8.0,53,5444991.0,53.0,8.0,1,2022-07-24 13:00:00
25637,1068,844,0,4.0,5,7.0,7,6.0,53,5454138.0,43.0,11.0,1,2022-07-24 13:00:00
25638,1068,838,210,31.0,10,8.0,8,4.0,53,5459071.0,53.0,9.0,1,2022-07-24 13:00:00
25639,1068,831,5,55.0,19,5.0,5,11.0,53,5430984.0,51.0,1.0,1,2022-07-24 13:00:00
25640,1069,839,115,18.0,14,11.0,11,0.0,69,,51.0,7.0,11,2022-07-31 13:00:00
25641,1069,850,209,22.0,16,19.0,19,0.0,68,,58.0,16.0,12,2022-07-31 13:00:00
25642,1069,847,2,6.0,19,18.0,18,0.0,69,,60.0,8.0,11,2022-07-31 13:00:00
25643,1069,846,2,23.0,17,17.0,17,0.0,69,,43.0,12.0,11,2022-07-31 13:00:00
25644,1069,824,207,20.0,13,16.0,16,0.0,69,,37.0,15.0,11,2022-07-31 13:00:00
25645,1069,816,0,3.0,9,15.0,15,0.0,69,,63.0,17.0,11,2022-07-31 13:00:00
25646,1069,852,207,47.0,15,14.0,14,0.0,69,,50.0,13.0,11,2022-07-31 13:00:00
25647,1069,853,49,24.0,12,13.0,13,0.0,69,,58.0,5.0,11,2022-07-31 13:00:00
25648,1069,452,209,10.0,0,12.0,12,0.0,69,,58.0,14.0,11,2022-07-31 13:00:00
25649,1069,821,49,77.0,8,20.0,20,0.0,65,,60.0,19.0,131,2022-07-31 13:00:00
25650,1069,19,115,5.0,18,10.0,10,1.0,69,,51.0,10.0,11,2022-07-31 13:00:00
25651,1069,3,210,14.0,6,8.0,8,4.0,69,,47.0,18.0,11,2022-07-31 13:00:00
25652,1069,844,0,4.0,4,7.0,7,6.0,70,6054212.0,47.0,11.0,1,2022-07-31 13:00:00
25653,1069,842,5,16.0,3,6.0,6,8.0,70,5991959.0,57.0,2.0,1,2022-07-31 13:00:00
25654,1069,814,8,11.0,11,5.0,5,10.0,70,5991600.0,44.0,3.0,1,2022-07-31 13:00:00
25655,1069,831,5,55.0,2,4.0,4,12.0,70,5990491.0,51.0,4.0,1,2022-07-31 13:00:00
25656,1069,845,129,63.0,1,3.0,3,15.0,70,5988249.0,57.0,9.0,1,2022-07-31 13:00:00
25657,1069,0,129,44.0,7,2.0,2,19.0,70,5983746.0,57.0,1.0,1,2022-07-31 13:00:00
25658,1069,829,8,1.0,10,1.0,1,25.0,70,5975912.0,45.0,6.0,1,2022-07-31 13:00:00
25659,1069,838,210,31.0,5,9.0,9,2.0,69,,60.0,20.0,11,2022-07-31 13:00:00
25660,1070,850,209,22.0,0,13.0,13,0.0,44,5258111.0,32.0,10.0,1,2022-08-28 13:00:00
25661,1070,853,49,24.0,18,14.0,14,0.0,44,5259146.0,30.0,9.0,1,2022-08-28 13:00:00
25662,1070,0,129,44.0,4,,20,0.0,0,,,0.0,130,2022-08-28 13:00:00
25663,1070,844,0,4.0,17,12.0,12,0.0,44,5257633.0,31.0,5.0,1,2022-08-28 13:00:00
25664,1070,852,207,47.0,19,17.0,17,0.0,43,,35.0,12.0,11,2022-08-28 13:00:00
25665,1070,847,2,6.0,11,18.0,18,0.0,43,,38.0,8.0,11,2022-08-28 13:00:00
25666,1070,821,49,77.0,13,,19,0.0,1,,,0.0,3,2022-08-28 13:00:00
25667,1070,824,207,20.0,12,16.0,16,0.0,43,,29.0,18.0,11,2022-08-28 13:00:00
25668,1070,839,115,18.0,9,11.0,11,0.0,44,5255972.0,29.0,14.0,1,2022-08-28 13:00:00
25669,1070,816,0,3.0,7,15.0,15,0.0,44,5260057.0,34.0,17.0,1,2022-08-28 13:00:00
25670,1070,452,209,10.0,0,9.0,9,2.0,44,5245075.0,24.0,15.0,1,2022-08-28 13:00:00
25671,1070,829,8,1.0,14,1.0,1,26.0,44,5152894.0,32.0,1.0,1,2022-08-28 13:00:00
25672,1070,814,8,11.0,2,2.0,2,18.0,44,5170735.0,29.0,3.0,1,2022-08-28 13:00:00
25673,1070,831,5,55.0,1,3.0,3,15.0,44,5179780.0,32.0,7.0,1,2022-08-28 13:00:00
25674,1070,845,129,63.0,5,4.0,4,12.0,44,5182034.0,31.0,4.0,1,2022-08-28 13:00:00
25675,1070,846,2,23.0,6,10.0,10,1.0,44,5254794.0,28.0,16.0,1,2022-08-28 13:00:00
25676,1070,842,5,16.0,15,6.0,6,8.0,44,5227830.0,44.0,2.0,1,2022-08-28 13:00:00
25677,1070,838,210,31.0,16,7.0,7,6.0,44,5228534.0,36.0,6.0,1,2022-08-28 13:00:00
25678,1070,19,115,5.0,10,8.0,8,4.0,44,5231001.0,40.0,11.0,1,2022-08-28 13:00:00
25679,1070,3,210,14.0,3,5.0,5,10.0,44,5226150.0,35.0,13.0,1,2022-08-28 13:00:00
25680,1071,846,2,23.0,15,12.0,12,0.0,72,5833163.0,65.0,15.0,1,2022-09-04 13:00:00
25681,1071,850,209,22.0,9,,20,0.0,43,,16.0,20.0,24,2022-09-04 13:00:00
25682,1071,821,49,77.0,16,,19,0.0,53,,51.0,19.0,5,2022-09-04 13:00:00
25683,1071,847,2,6.0,20,18.0,18,0.0,71,,62.0,18.0,11,2022-09-04 13:00:00
25684,1071,816,0,3.0,17,17.0,17,0.0,72,5840537.0,52.0,16.0,1,2022-09-04 13:00:00
25685,1071,853,49,24.0,14,16.0,16,0.0,72,5840093.0,63.0,17.0,1,2022-09-04 13:00:00
25686,1071,824,207,20.0,18,15.0,15,0.0,72,5839642.0,53.0,14.0,1,2022-09-04 13:00:00
25687,1071,19,115,5.0,19,14.0,14,0.0,72,5838780.0,50.0,9.0,1,2022-09-04 13:00:00
25688,1071,852,207,47.0,8,13.0,13,0.0,72,5835768.0,51.0,13.0,1,2022-09-04 13:00:00
25689,1071,452,209,10.0,11,11.0,11,0.0,72,5829782.0,65.0,12.0,1,2022-09-04 13:00:00
25690,1071,839,115,18.0,10,10.0,10,1.0,72,5825232.0,65.0,10.0,1,2022-09-04 13:00:00
25691,1071,838,210,31.0,12,9.0,9,2.0,72,5823890.0,64.0,11.0,1,2022-09-04 13:00:00
25692,1071,845,129,63.0,6,2.0,2,18.0,72,5806844.0,72.0,2.0,1,2022-09-04 13:00:00
25693,1071,842,5,16.0,2,3.0,3,15.0,72,5813702.0,62.0,6.0,1,2022-09-04 13:00:00
25694,1071,0,129,44.0,4,4.0,4,12.0,72,5815789.0,54.0,3.0,1,2022-09-04 13:00:00
25695,1071,829,8,1.0,1,1.0,1,26.0,72,5802773.0,62.0,1.0,1,2022-09-04 13:00:00
25696,1071,3,210,14.0,13,6.0,6,8.0,72,5821527.0,51.0,4.0,1,2022-09-04 13:00:00
25697,1071,844,0,4.0,7,7.0,7,6.0,72,5822079.0,63.0,8.0,1,2022-09-04 13:00:00
25698,1071,831,5,55.0,3,8.0,8,4.0,72,5823689.0,63.0,7.0,1,2022-09-04 13:00:00
25699,1071,814,8,11.0,5,5.0,5,10.0,72,5820941.0,63.0,5.0,1,2022-09-04 13:00:00
25700,1072,852,207,47.0,17,12.0,12,0.0,53,4836060.0,43.0,8.0,1,2022-09-11 13:00:00
25701,1072,3,210,14.0,6,,19,0.0,31,,7.0,18.0,34,2022-09-11 13:00:00
25702,1072,839,115,18.0,12,,18,0.0,39,,34.0,19.0,5,2022-09-11 13:00:00
25703,1072,816,0,3.0,4,,17,0.0,45,,39.0,12.0,44,2022-09-11 13:00:00
25704,1072,824,207,20.0,16,16.0,16,0.0,52,,37.0,16.0,11,2022-09-11 13:00:00
25705,1072,847,2,6.0,10,15.0,15,0.0,52,,17.0,15.0,11,2022-09-11 13:00:00
25706,1072,850,209,22.0,20,14.0,14,0.0,52,,43.0,17.0,11,2022-09-11 13:00:00
25707,1072,821,49,77.0,15,13.0,13,0.0,52,,45.0,9.0,11,2022-09-11 13:00:00
25708,1072,838,210,31.0,14,11.0,11,0.0,53,4835834.0,37.0,11.0,1,2022-09-11 13:00:00
25709,1072,19,115,5.0,11,,20,0.0,10,,4.0,20.0,5,2022-09-11 13:00:00
25710,1072,854,2,45.0,8,9.0,9,2.0,53,4834633.0,41.0,13.0,1,2022-09-11 13:00:00
25711,1072,829,8,1.0,7,1.0,1,25.0,53,4827511.0,38.0,6.0,1,2022-09-11 13:00:00
25712,1072,842,5,16.0,1,2.0,2,18.0,53,4829957.0,38.0,2.0,1,2022-09-11 13:00:00
25713,1072,845,129,63.0,2,3.0,3,15.0,53,4830916.0,40.0,7.0,1,2022-09-11 13:00:00
25714,1072,831,5,55.0,18,4.0,4,12.0,53,4832572.0,41.0,4.0,1,2022-09-11 13:00:00
25715,1072,853,49,24.0,9,10.0,10,1.0,53,4835421.0,41.0,10.0,1,2022-09-11 13:00:00
25716,1072,814,8,11.0,13,6.0,6,9.0,53,4833602.0,46.0,1.0,1,2022-09-11 13:00:00
25717,1072,844,0,4.0,3,7.0,7,6.0,53,4833718.0,43.0,5.0,1,2022-09-11 13:00:00
25718,1072,452,209,10.0,5,8.0,8,4.0,53,4833907.0,30.0,14.0,1,2022-09-11 13:00:00
25719,1072,0,129,44.0,19,5.0,5,10.0,53,4832891.0,43.0,3.0,1,2022-09-11 13:00:00
25720,1073,824,207,20.0,9,12.0,12,0.0,59,7432848.0,59.0,14.0,1,2022-10-02 12:00:00
25721,1073,847,2,6.0,19,,19,0.0,7,,5.0,20.0,130,2022-10-02 12:00:00
25722,1073,3,210,14.0,5,,18,0.0,20,,19.0,16.0,5,2022-10-02 12:00:00
25723,1073,846,2,23.0,18,,17,0.0,25,,24.0,18.0,130,2022-10-02 12:00:00
25724,1073,838,210,31.0,17,,16,0.0,26,,24.0,17.0,5,2022-10-02 12:00:00
25725,1073,850,209,22.0,10,,15,0.0,34,,32.0,15.0,3,2022-10-02 12:00:00
25726,1073,845,129,63.0,0,14.0,14,0.0,57,,54.0,1.0,12,2022-10-02 12:00:00
25727,1073,852,207,47.0,12,13.0,13,0.0,58,,58.0,8.0,11,2022-10-02 12:00:00
