constructorResultsId,raceId,constructorId,points,date
12030,1065,0,0.0,2022-06-19 18:00:00
12031,1065,207,0.0,2022-06-19 18:00:00
12032,1065,209,0.0,2022-06-19 18:00:00
12033,1065,2,0.0,2022-06-19 18:00:00
12034,1065,115,1.0,2022-06-19 18:00:00
12035,1065,49,10.0,2022-06-19 18:00:00
12036,1065,210,10.0,2022-06-19 18:00:00
12037,1065,129,27.0,2022-06-19 18:00:00
12038,1065,5,29.0,2022-06-19 18:00:00
12039,1065,8,25.0,2022-06-19 18:00:00
12040,1066,49,0.0,2022-07-03 14:00:00
12041,1066,209,0.0,2022-07-03 14:00:00
12042,1066,2,0.0,2022-07-03 14:00:00
12043,1066,115,2.0,2022-07-03 14:00:00
12044,1066,207,5.0,2022-07-03 14:00:00
12045,1066,0,8.0,2022-07-03 14:00:00
12046,1066,210,10.0,2022-07-03 14:00:00
12047,1066,129,16.0,2022-07-03 14:00:00
12048,1066,8,24.0,2022-07-03 14:00:00
12049,1066,5,37.0,2022-07-03 14:00:00
12050,1067,115,0.0,2022-07-10 13:00:00
12051,1067,2,0.0,2022-07-10 13:00:00
12052,1067,49,0.0,2022-07-10 13:00:00
12053,1067,0,8.0,2022-07-10 13:00:00
12054,1067,209,0.0,2022-07-10 13:00:00
12055,1067,210,14.0,2022-07-10 13:00:00
12056,1067,129,33.0,2022-07-10 13:00:00
12057,1067,8,31.0,2022-07-10 13:00:00
12058,1067,5,38.0,2022-07-10 13:00:00
12059,1067,207,14.0,2022-07-10 13:00:00
12060,1068,49,0.0,2022-07-24 13:00:00
12061,1068,2,0.0,2022-07-24 13:00:00
12062,1068,209,0.0,2022-07-24 13:00:00
12063,1068,115,1.0,2022-07-24 13:00:00
12064,1068,207,0.0,2022-07-24 13:00:00
12065,1068,210,12.0,2022-07-24 13:00:00
12066,1068,5,11.0,2022-07-24 13:00:00
12067,1068,129,33.0,2022-07-24 13:00:00
12068,1068,8,37.0,2022-07-24 13:00:00
12069,1068,0,8.0,2022-07-24 13:00:00
12070,1069,2,0.0,2022-07-31 13:00:00
12071,1069,207,0.0,2022-07-31 13:00:00
12072,1069,49,0.0,2022-07-31 13:00:00
12073,1069,209,0.0,2022-07-31 13:00:00
12074,1069,115,1.0,2022-07-31 13:00:00
12075,1069,210,6.0,2022-07-31 13:00:00
12076,1069,5,20.0,2022-07-31 13:00:00
12077,1069,129,34.0,2022-07-31 13:00:00
12078,1069,8,35.0,2022-07-31 13:00:00
12079,1069,0,6.0,2022-07-31 13:00:00
12080,1070,2,1.0,2022-08-28 13:00:00
12081,1070,49,0.0,2022-08-28 13:00:00
12082,1070,207,0.0,2022-08-28 13:00:00
12083,1070,209,2.0,2022-08-28 13:00:00
12084,1070,0,0.0,2022-08-28 13:00:00
12085,1070,210,16.0,2022-08-28 13:00:00
12086,1070,129,12.0,2022-08-28 13:00:00
12087,1070,5,23.0,2022-08-28 13:00:00
12088,1070,8,44.0,2022-08-28 13:00:00
12089,1070,115,4.0,2022-08-28 13:00:00
12090,1071,49,0.0,2022-09-04 13:00:00
12091,1071,207,0.0,2022-09-04 13:00:00
12092,1071,2,0.0,2022-09-04 13:00:00
12093,1071,209,0.0,2022-09-04 13:00:00
12094,1071,115,1.0,2022-09-04 13:00:00
12095,1071,0,6.0,2022-09-04 13:00:00
12096,1071,210,10.0,2022-09-04 13:00:00
12097,1071,5,19.0,2022-09-04 13:00:00
12098,1071,129,30.0,2022-09-04 13:00:00
12099,1071,8,36.0,2022-09-04 13:00:00
12100,1072,207,0.0,2022-09-11 13:00:00
12101,1072,210,0.0,2022-09-11 13:00:00
12102,1072,49,1.0,2022-09-11 13:00:00
12103,1072,2,2.0,2022-09-11 13:00:00
12104,1072,115,0.0,2022-09-11 13:00:00
12105,1072,0,6.0,2022-09-11 13:00:00
12106,1072,129,25.0,2022-09-11 13:00:00
12107,1072,5,30.0,2022-09-11 13:00:00
12108,1072,8,34.0,2022-09-11 13:00:00
12109,1072,209,4.0,2022-09-11 13:00:00
12110,1073,210,0.0,2022-10-02 12:00:00
12111,1073,207,0.0,2022-10-02 12:00:00
12112,1073,49,0.0,2022-10-02 12:00:00
12113,1073,209,1.0,2022-10-02 12:00:00
12114,1073,2,0.0,2022-10-02 12:00:00
12115,1073,115,12.0,2022-10-02 12:00:00
12116,1073,0,22.0,2022-10-02 12:00:00
12117,1073,5,33.0,2022-10-02 12:00:00
12118,1073,8,31.0,2022-10-02 12:00:00
12119,1073,129,2.0,2022-10-02 12:00:00
12120,1074,49,0.0,2022-10-09 05:00:00
12121,1074,207,0.0,2022-10-09 05:00:00
12122,1074,209,0.0,2022-10-09 05:00:00
12123,1074,0,1.0,2022-10-09 05:00:00
12124,1074,2,2.0,2022-10-09 05:00:00
12125,1074,115,8.0,2022-10-09 05:00:00
12126,1074,210,18.0,2022-10-09 05:00:00
12127,1074,5,15.0,2022-10-09 05:00:00
12128,1074,8,43.0,2022-10-09 05:00:00
12129,1074,129,14.0,2022-10-09 05:00:00
12130,1075,209,1.0,2022-10-23 19:00:00
12131,1075,2,0.0,2022-10-23 19:00:00
12132,1075,49,0.0,2022-10-23 19:00:00
12133,1075,210,6.0,2022-10-23 19:00:00
12134,1075,207,2.0,2022-10-23 19:00:00
12135,1075,115,4.0,2022-10-23 19:00:00
12136,1075,0,8.0,2022-10-23 19:00:00
12137,1075,5,15.0,2022-10-23 19:00:00
12138,1075,129,29.0,2022-10-23 19:00:00
12139,1075,8,37.0,2022-10-23 19:00:00
12140,1076,207,0.0,2022-10-30 20:00:00
12141,1076,115,0.0,2022-10-30 20:00:00
12142,1076,2,0.0,2022-10-30 20:00:00
12143,1076,209,0.0,2022-10-30 20:00:00
12144,1076,49,1.0,2022-10-30 20:00:00
12145,1076,210,4.0,2022-10-30 20:00:00
12146,1076,0,8.0,2022-10-30 20:00:00
12147,1076,5,18.0,2022-10-30 20:00:00
12148,1076,129,31.0,2022-10-30 20:00:00
12149,1076,8,40.0,2022-10-30 20:00:00
12150,1077,2,0.0,2022-11-13 18:00:00
12151,1077,209,0.0,2022-11-13 18:00:00
12152,1077,207,1.0,2022-11-13 18:00:00
12153,1077,115,1.0,2022-11-13 18:00:00
12154,1077,0,2.0,2022-11-13 18:00:00
12155,1077,8,23.0,2022-11-13 18:00:00
12156,1077,210,14.0,2022-11-13 18:00:00
12157,1077,5,37.0,2022-11-13 18:00:00
12158,1077,129,58.0,2022-11-13 18:00:00
12159,1077,49,2.0,2022-11-13 18:00:00
12160,1078,2,0.0,2022-11-20 13:00:00
12161,1078,49,0.0,2022-11-20 13:00:00
12162,1078,209,0.0,2022-11-20 13:00:00
12163,1078,115,5.0,2022-11-20 13:00:00
12164,1078,207,0.0,2022-11-20 13:00:00
12165,1078,0,11.0,2022-11-20 13:00:00
12166,1078,129,10.0,2022-11-20 13:00:00
12167,1078,5,30.0,2022-11-20 13:00:00
12168,1078,8,40.0,2022-11-20 13:00:00
12169,1078,210,6.0,2022-11-20 13:00:00
12170,1079,0,0.0,2023-03-05 15:00:00
12171,1079,207,0.0,2023-03-05 15:00:00
12172,1079,209,0.0,2023-03-05 15:00:00
12173,1079,2,1.0,2023-03-05 15:00:00
12174,1079,210,2.0,2023-03-05 15:00:00
12175,1079,49,4.0,2023-03-05 15:00:00
12176,1079,5,12.0,2023-03-05 15:00:00
12177,1079,115,23.0,2023-03-05 15:00:00
12178,1079,8,43.0,2023-03-05 15:00:00
12179,1079,129,16.0,2023-03-05 15:00:00
12180,1080,209,0.0,2023-03-19 17:00:00
12181,1080,0,0.0,2023-03-19 17:00:00
12182,1080,2,0.0,2023-03-19 17:00:00
12183,1080,207,1.0,2023-03-19 17:00:00
12184,1080,49,0.0,2023-03-19 17:00:00
12185,1080,5,14.0,2023-03-19 17:00:00
12186,1080,115,15.0,2023-03-19 17:00:00
12187,1080,129,22.0,2023-03-19 17:00:00
12188,1080,8,44.0,2023-03-19 17:00:00
12189,1080,210,6.0,2023-03-19 17:00:00
12190,1081,2,0.0,2023-04-02 05:00:00
12191,1081,210,0.0,2023-04-02 05:00:00
12192,1081,5,0.0,2023-04-02 05:00:00
12193,1081,209,1.0,2023-04-02 05:00:00
12194,1081,49,2.0,2023-04-02 05:00:00
12195,1081,207,6.0,2023-04-02 05:00:00
12196,1081,0,12.0,2023-04-02 05:00:00
12197,1081,115,27.0,2023-04-02 05:00:00
12198,1081,129,18.0,2023-04-02 05:00:00
12199,1081,8,36.0,2023-04-02 05:00:00
12200,1082,210,0.0,2023-04-30 11:00:00
12201,1082,207,0.0,2023-04-30 11:00:00
12202,1082,2,0.0,2023-04-30 11:00:00
12203,1082,209,1.0,2023-04-30 11:00:00
12204,1082,49,0.0,2023-04-30 11:00:00
12205,1082,129,20.0,2023-04-30 11:00:00
12206,1082,115,22.0,2023-04-30 11:00:00
12207,1082,5,36.0,2023-04-30 11:00:00
12208,1082,8,57.0,2023-04-30 11:00:00
12209,1082,0,2.0,2023-04-30 11:00:00
12210,1083,2,0.0,2023-05-07 19:30:00
12211,1083,49,0.0,2023-05-07 19:30:00
12212,1083,209,0.0,2023-05-07 19:30:00
12213,1083,207,1.0,2023-05-07 19:30:00
12214,1083,0,0.0,2023-05-07 19:30:00
12215,1083,5,16.0,2023-05-07 19:30:00
12216,1083,129,20.0,2023-05-07 19:30:00
12217,1083,115,15.0,2023-05-07 19:30:00
12218,1083,8,44.0,2023-05-07 19:30:00
12219,1083,210,6.0,2023-05-07 19:30:00
12220,1084,207,0.0,2023-05-28 13:00:00
12221,1084,2,0.0,2023-05-28 13:00:00
12222,1084,209,0.0,2023-05-28 13:00:00
12223,1084,49,0.0,2023-05-28 13:00:00
12224,1084,0,3.0,2023-05-28 13:00:00
12225,1084,5,12.0,2023-05-28 13:00:00
12226,1084,210,21.0,2023-05-28 13:00:00
12227,1084,115,18.0,2023-05-28 13:00:00
12228,1084,8,25.0,2023-05-28 13:00:00
12229,1084,129,23.0,2023-05-28 13:00:00
12230,1085,209,0.0,2023-06-04 13:00:00
12231,1085,207,0.0,2023-06-04 13:00:00
12232,1085,2,0.0,2023-06-04 13:00:00
12233,1085,49,2.0,2023-06-04 13:00:00
12234,1085,0,0.0,2023-06-04 13:00:00
12235,1085,115,14.0,2023-06-04 13:00:00
12236,1085,5,10.0,2023-06-04 13:00:00
12237,1085,129,33.0,2023-06-04 13:00:00
12238,1085,8,38.0,2023-06-04 13:00:00
12239,1085,210,5.0,2023-06-04 13:00:00
12240,1086,209,0.0,2023-06-18 18:00:00
12241,1086,0,0.0,2023-06-18 18:00:00
12242,1086,49,1.0,2023-06-18 18:00:00
12243,1086,210,4.0,2023-06-18 18:00:00
12244,1086,207,0.0,2023-06-18 18:00:00
12245,1086,5,22.0,2023-06-18 18:00:00
12246,1086,129,15.0,2023-06-18 18:00:00
12247,1086,115,20.0,2023-06-18 18:00:00
12248,1086,8,34.0,2023-06-18 18:00:00
12249,1086,2,6.0,2023-06-18 18:00:00
12250,1087,207,3.0,2023-07-02 13:00:00
12251,1087,209,0.0,2023-07-02 13:00:00
12252,1087,49,0.0,2023-07-02 13:00:00
12253,1087,2,0.0,2023-07-02 13:00:00
12254,1087,210,3.0,2023-07-02 13:00:00
12255,1087,129,11.0,2023-07-02 13:00:00
12256,1087,0,12.0,2023-07-02 13:00:00
12257,1087,5,32.0,2023-07-02 13:00:00
12258,1087,8,56.0,2023-07-02 13:00:00
12259,1087,115,21.0,2023-07-02 13:00:00
12260,1088,49,0.0,2023-07-09 14:00:00
12261,1088,209,0.0,2023-07-09 14:00:00
12262,1088,207,0.0,2023-07-09 14:00:00
12263,1088,210,0.0,2023-07-09 14:00:00
12264,1088,5,3.0,2023-07-09 14:00:00
12265,1088,129,25.0,2023-07-09 14:00:00
12266,1088,115,6.0,2023-07-09 14:00:00
12267,1088,0,30.0,2023-07-09 14:00:00
12268,1088,8,34.0,2023-07-09 14:00:00
12269,1088,2,4.0,2023-07-09 14:00:00
12270,1089,210,0.0,2023-07-23 13:00:00
12271,1089,207,0.0,2023-07-23 13:00:00
12272,1089,49,0.0,2023-07-23 13:00:00
12273,1089,2,0.0,2023-07-23 13:00:00
12274,1089,209,0.0,2023-07-23 13:00:00
12275,1089,5,10.0,2023-07-23 13:00:00
12276,1089,129,20.0,2023-07-23 13:00:00
12277,1089,0,28.0,2023-07-23 13:00:00
12278,1089,8,41.0,2023-07-23 13:00:00
12279,1089,115,3.0,2023-07-23 13:00:00
12280,1090,2,0.0,2023-07-30 13:00:00
12281,1090,8,51.0,2023-07-30 13:00:00
12282,1090,5,24.0,2023-07-30 13:00:00
12283,1090,129,24.0,2023-07-30 13:00:00
12284,1090,115,12.0,2023-07-30 13:00:00
12285,1090,0,16.0,2023-07-30 13:00:00
12286,1090,210,10.0,2023-07-30 13:00:00
12287,1090,209,1.0,2023-07-30 13:00:00
12288,1090,49,0.0,2023-07-30 13:00:00
12289,1090,207,0.0,2023-07-30 13:00:00
