driverStandingsId,raceId,driverId,points,position,wins,date
31489,964,814,50.0,6,0,2017-07-09 12:00:00
31490,964,831,29.0,9,0,2017-07-09 12:00:00
31491,964,825,4.0,16,0,2017-07-09 12:00:00
31492,964,807,18.0,12,0,2017-07-09 12:00:00
31493,964,840,0.0,21,0,2017-07-09 12:00:00
31494,964,837,0.0,20,0,2017-07-09 12:00:00
31495,964,824,11.0,14,0,2017-07-09 12:00:00
31496,964,839,18.0,11,0,2017-07-09 12:00:00
31497,964,816,107.0,4,1,2017-07-09 12:00:00
31498,964,827,0.0,19,0,2017-07-09 12:00:00
31499,964,834,0.0,18,0,2017-07-09 12:00:00
31500,964,153,18.0,13,0,2017-07-09 12:00:00
31501,964,835,5.0,15,0,2017-07-09 12:00:00
31502,964,17,0.0,22,0,2017-07-09 12:00:00
31503,964,838,39.0,8,0,2017-07-09 12:00:00
31504,964,3,2.0,17,0,2017-07-09 12:00:00
31505,965,821,154.0,3,2,2017-07-16 12:00:00
31506,965,835,5.0,15,0,2017-07-16 12:00:00
31507,965,17,0.0,22,0,2017-07-16 12:00:00
31508,965,153,18.0,13,0,2017-07-16 12:00:00
31509,965,834,0.0,18,0,2017-07-16 12:00:00
31510,965,827,0.0,19,0,2017-07-16 12:00:00
31511,965,816,117.0,4,1,2017-07-16 12:00:00
31512,965,839,18.0,12,0,2017-07-16 12:00:00
31513,965,3,2.0,17,0,2017-07-16 12:00:00
31514,965,837,0.0,20,0,2017-07-16 12:00:00
31515,965,840,0.0,21,0,2017-07-16 12:00:00
31516,965,824,11.0,14,0,2017-07-16 12:00:00
31517,965,838,43.0,8,0,2017-07-16 12:00:00
31518,965,825,4.0,16,0,2017-07-16 12:00:00
31519,965,831,29.0,9,0,2017-07-16 12:00:00
31520,965,814,52.0,7,0,2017-07-16 12:00:00
31521,965,12,23.0,11,0,2017-07-16 12:00:00
31522,965,829,57.0,6,0,2017-07-16 12:00:00
31523,965,7,98.0,5,0,2017-07-16 12:00:00
31524,965,0,176.0,2,4,2017-07-16 12:00:00
31525,965,807,26.0,10,0,2017-07-16 12:00:00
31526,965,19,177.0,1,3,2017-07-16 12:00:00
31527,966,840,0.0,21,0,2017-07-30 12:00:00
31528,966,837,1.0,18,0,2017-07-30 12:00:00
31529,966,3,10.0,15,0,2017-07-30 12:00:00
31530,966,827,0.0,20,0,2017-07-30 12:00:00
31531,966,839,18.0,12,0,2017-07-30 12:00:00
31532,966,816,117.0,4,1,2017-07-30 12:00:00
31533,966,807,26.0,10,0,2017-07-30 12:00:00
31534,966,824,11.0,14,0,2017-07-30 12:00:00
31535,966,838,45.0,8,0,2017-07-30 12:00:00
31536,966,835,5.0,16,0,2017-07-30 12:00:00
31537,966,831,35.0,9,0,2017-07-30 12:00:00
31538,966,12,23.0,11,0,2017-07-30 12:00:00
31539,966,829,67.0,6,0,2017-07-30 12:00:00
31540,966,7,116.0,5,0,2017-07-30 12:00:00
31541,966,821,169.0,3,2,2017-07-30 12:00:00
31542,966,0,188.0,2,4,2017-07-30 12:00:00
31543,966,19,202.0,1,4,2017-07-30 12:00:00
31544,966,834,0.0,19,0,2017-07-30 12:00:00
31545,966,825,4.0,17,0,2017-07-30 12:00:00
31546,966,153,18.0,13,0,2017-07-30 12:00:00
31547,966,814,56.0,7,0,2017-07-30 12:00:00
31548,966,813,0.0,23,0,2017-07-30 12:00:00
31549,966,17,0.0,22,0,2017-07-30 12:00:00
31550,967,7,128.0,5,0,2017-08-27 12:00:00
31551,967,839,18.0,13,0,2017-08-27 12:00:00
31552,967,824,11.0,14,0,2017-08-27 12:00:00
31553,967,3,10.0,15,0,2017-08-27 12:00:00
31554,967,837,1.0,18,0,2017-08-27 12:00:00
31555,967,840,0.0,21,0,2017-08-27 12:00:00
31556,967,807,34.0,10,0,2017-08-27 12:00:00
31557,967,825,4.0,17,0,2017-08-27 12:00:00
31558,967,816,132.0,4,1,2017-08-27 12:00:00
31559,967,831,36.0,9,0,2017-08-27 12:00:00
31560,967,19,220.0,1,4,2017-08-27 12:00:00
31561,967,0,213.0,2,5,2017-08-27 12:00:00
31562,967,821,179.0,3,2,2017-08-27 12:00:00
31563,967,814,56.0,7,0,2017-08-27 12:00:00
31564,967,838,47.0,8,0,2017-08-27 12:00:00
31565,967,827,0.0,20,0,2017-08-27 12:00:00
31566,967,834,0.0,19,0,2017-08-27 12:00:00
31567,967,153,24.0,12,0,2017-08-27 12:00:00
31568,967,829,67.0,6,0,2017-08-27 12:00:00
31569,967,813,0.0,23,0,2017-08-27 12:00:00
31570,967,12,27.0,11,0,2017-08-27 12:00:00
31571,967,835,5.0,16,0,2017-08-27 12:00:00
31572,967,17,0.0,22,0,2017-08-27 12:00:00
31573,968,19,235.0,2,4,2017-09-03 12:00:00
31574,968,0,238.0,1,6,2017-09-03 12:00:00
31575,968,821,197.0,3,2,2017-09-03 12:00:00
31576,968,839,24.0,12,0,2017-09-03 12:00:00
31577,968,7,138.0,5,0,2017-09-03 12:00:00
31578,968,12,31.0,11,0,2017-09-03 12:00:00
31579,968,814,58.0,7,0,2017-09-03 12:00:00
31580,968,831,36.0,9,0,2017-09-03 12:00:00
31581,968,825,4.0,17,0,2017-09-03 12:00:00
31582,968,838,55.0,8,0,2017-09-03 12:00:00
31583,968,807,34.0,10,0,2017-09-03 12:00:00
31584,968,840,0.0,21,0,2017-09-03 12:00:00
31585,968,829,68.0,6,0,2017-09-03 12:00:00
31586,968,816,144.0,4,1,2017-09-03 12:00:00
31587,968,837,1.0,18,0,2017-09-03 12:00:00
31588,968,827,0.0,20,0,2017-09-03 12:00:00
31589,968,834,0.0,19,0,2017-09-03 12:00:00
31590,968,153,24.0,13,0,2017-09-03 12:00:00
31591,968,835,5.0,16,0,2017-09-03 12:00:00
31592,968,17,0.0,22,0,2017-09-03 12:00:00
31593,968,813,0.0,23,0,2017-09-03 12:00:00
31594,968,824,11.0,14,0,2017-09-03 12:00:00
31595,968,3,10.0,15,0,2017-09-03 12:00:00
31596,969,824,11.0,14,0,2017-09-17 12:00:00
31597,969,813,0.0,23,0,2017-09-17 12:00:00
31598,969,17,0.0,22,0,2017-09-17 12:00:00
31599,969,835,5.0,18,0,2017-09-17 12:00:00
31600,969,153,26.0,13,0,2017-09-17 12:00:00
31601,969,834,8.0,16,0,2017-09-17 12:00:00
31602,969,827,0.0,20,0,2017-09-17 12:00:00
31603,969,19,235.0,2,4,2017-09-17 12:00:00
31604,969,0,263.0,1,7,2017-09-17 12:00:00
31605,969,821,212.0,3,2,2017-09-17 12:00:00
31606,969,839,28.0,12,0,2017-09-17 12:00:00
31607,969,7,138.0,5,0,2017-09-17 12:00:00
31608,969,12,31.0,11,0,2017-09-17 12:00:00
31609,969,814,68.0,7,0,2017-09-17 12:00:00
31610,969,831,48.0,9,0,2017-09-17 12:00:00
31611,969,816,162.0,4,1,2017-09-17 12:00:00
31612,969,838,56.0,8,0,2017-09-17 12:00:00
31613,969,807,34.0,10,0,2017-09-17 12:00:00
31614,969,840,0.0,21,0,2017-09-17 12:00:00
31615,969,837,7.0,17,0,2017-09-17 12:00:00
31616,969,3,10.0,15,0,2017-09-17 12:00:00
31617,969,829,68.0,6,0,2017-09-17 12:00:00
31618,969,825,4.0,19,0,2017-09-17 12:00:00
31619,970,825,4.0,19,0,2017-10-01 07:00:00
31620,970,813,0.0,24,0,2017-10-01 07:00:00
31621,970,835,5.0,18,0,2017-10-01 07:00:00
31622,970,153,26.0,13,0,2017-10-01 07:00:00
31623,970,834,8.0,17,0,2017-10-01 07:00:00
31624,970,827,0.0,20,0,2017-10-01 07:00:00
31625,970,816,177.0,4,1,2017-10-01 07:00:00
31626,970,839,32.0,12,0,2017-10-01 07:00:00
31627,970,824,11.0,15,0,2017-10-01 07:00:00
31628,970,3,10.0,16,0,2017-10-01 07:00:00
31629,970,837,13.0,14,0,2017-10-01 07:00:00
31630,970,17,0.0,23,0,2017-10-01 07:00:00
31631,970,840,0.0,21,0,2017-10-01 07:00:00
31632,970,838,57.0,8,0,2017-10-01 07:00:00
31633,970,831,48.0,9,0,2017-10-01 07:00:00
31634,970,814,76.0,7,0,2017-10-01 07:00:00
31635,970,12,33.0,11,0,2017-10-01 07:00:00
31636,970,829,93.0,6,1,2017-10-01 07:00:00
31637,970,7,138.0,5,0,2017-10-01 07:00:00
31638,970,821,222.0,3,2,2017-10-01 07:00:00
31639,970,0,281.0,1,7,2017-10-01 07:00:00
31640,970,19,247.0,2,4,2017-10-01 07:00:00
31641,970,807,34.0,10,0,2017-10-01 07:00:00
31642,970,452,0.0,22,0,2017-10-01 07:00:00
31643,971,834,8.0,17,0,2017-10-08 05:00:00
31644,971,19,247.0,2,4,2017-10-08 05:00:00
31645,971,153,28.0,13,0,2017-10-08 05:00:00
31646,971,835,5.0,18,0,2017-10-08 05:00:00
31647,971,17,0.0,23,0,2017-10-08 05:00:00
31648,971,813,0.0,24,0,2017-10-08 05:00:00
31649,971,452,0.0,22,0,2017-10-08 05:00:00
31650,971,816,192.0,4,1,2017-10-08 05:00:00
31651,971,839,32.0,12,0,2017-10-08 05:00:00
31652,971,824,15.0,14,0,2017-10-08 05:00:00
31653,971,3,10.0,16,0,2017-10-08 05:00:00
31654,971,827,0.0,20,0,2017-10-08 05:00:00
31655,971,837,13.0,15,0,2017-10-08 05:00:00
31656,971,807,34.0,10,0,2017-10-08 05:00:00
31657,971,838,65.0,8,0,2017-10-08 05:00:00
31658,971,825,4.0,19,0,2017-10-08 05:00:00
31659,971,831,48.0,9,0,2017-10-08 05:00:00
31660,971,814,82.0,7,0,2017-10-08 05:00:00
31661,971,829,111.0,6,1,2017-10-08 05:00:00
31662,971,7,148.0,5,0,2017-10-08 05:00:00
31663,971,821,234.0,3,2,2017-10-08 05:00:00
31664,971,0,306.0,1,8,2017-10-08 05:00:00
31665,971,840,0.0,21,0,2017-10-08 05:00:00
31666,971,12,34.0,11,0,2017-10-08 05:00:00
31667,972,831,54.0,9,0,2017-10-22 19:00:00
31668,972,835,5.0,18,0,2017-10-22 19:00:00
31669,972,841,0.0,23,0,2017-10-22 19:00:00
31670,972,452,0.0,22,0,2017-10-22 19:00:00
31671,972,813,0.0,25,0,2017-10-22 19:00:00
31672,972,17,0.0,24,0,2017-10-22 19:00:00
31673,972,153,28.0,13,0,2017-10-22 19:00:00
31674,972,834,8.0,17,0,2017-10-22 19:00:00
31675,972,827,0.0,20,0,2017-10-22 19:00:00
31676,972,816,192.0,4,1,2017-10-22 19:00:00
31677,972,824,15.0,14,0,2017-10-22 19:00:00
31678,972,3,10.0,16,0,2017-10-22 19:00:00
31679,972,837,13.0,15,0,2017-10-22 19:00:00
31680,972,839,32.0,12,0,2017-10-22 19:00:00
31681,972,807,34.0,11,0,2017-10-22 19:00:00
31682,972,19,265.0,2,4,2017-10-22 19:00:00
31683,972,0,331.0,1,9,2017-10-22 19:00:00
31684,972,821,244.0,3,2,2017-10-22 19:00:00
31685,972,840,0.0,21,0,2017-10-22 19:00:00
31686,972,829,123.0,6,1,2017-10-22 19:00:00
31687,972,7,163.0,5,0,2017-10-22 19:00:00
31688,972,814,86.0,7,0,2017-10-22 19:00:00
31689,972,825,5.0,19,0,2017-10-22 19:00:00
31690,972,838,73.0,8,0,2017-10-22 19:00:00
31691,972,12,36.0,10,0,2017-10-22 19:00:00
31692,973,824,19.0,14,0,2017-10-29 19:00:00
31693,973,838,83.0,8,0,2017-10-29 19:00:00
31694,973,3,11.0,16,0,2017-10-29 19:00:00
31695,973,837,13.0,15,0,2017-10-29 19:00:00
31696,973,840,0.0,21,0,2017-10-29 19:00:00
31697,973,807,34.0,12,0,2017-10-29 19:00:00
31698,973,825,5.0,19,0,2017-10-29 19:00:00
31699,973,827,0.0,20,0,2017-10-29 19:00:00
31700,973,814,92.0,7,0,2017-10-29 19:00:00
31701,973,12,36.0,11,0,2017-10-29 19:00:00
31702,973,829,148.0,6,2,2017-10-29 19:00:00
31703,973,7,178.0,5,0,2017-10-29 19:00:00
31704,973,821,262.0,3,2,2017-10-29 19:00:00
31705,973,0,333.0,1,9,2017-10-29 19:00:00
31706,973,839,40.0,10,0,2017-10-29 19:00:00
31707,973,831,54.0,9,0,2017-10-29 19:00:00
31708,973,816,192.0,4,1,2017-10-29 19:00:00
31709,973,19,277.0,2,4,2017-10-29 19:00:00
31710,973,153,28.0,13,0,2017-10-29 19:00:00
31711,973,835,5.0,18,0,2017-10-29 19:00:00
31712,973,17,0.0,24,0,2017-10-29 19:00:00
31713,973,813,0.0,25,0,2017-10-29 19:00:00
31714,973,452,0.0,22,0,2017-10-29 19:00:00
31715,973,841,0.0,23,0,2017-10-29 19:00:00
31716,973,834,8.0,17,0,2017-10-29 19:00:00
31717,974,840,0.0,22,0,2017-11-12 16:00:00
31718,974,807,35.0,12,0,2017-11-12 16:00:00
31719,974,838,83.0,8,0,2017-11-12 16:00:00
31720,974,825,5.0,19,0,2017-11-12 16:00:00
31721,974,831,54.0,9,0,2017-11-12 16:00:00
31722,974,19,302.0,2,5,2017-11-12 16:00:00
31723,974,12,42.0,10,0,2017-11-12 16:00:00
31724,974,829,158.0,6,2,2017-11-12 16:00:00
31725,974,7,193.0,5,0,2017-11-12 16:00:00
31726,974,814,94.0,7,0,2017-11-12 16:00:00
31727,974,837,13.0,16,0,2017-11-12 16:00:00
31728,974,816,200.0,4,1,2017-11-12 16:00:00
31729,974,824,19.0,14,0,2017-11-12 16:00:00
31730,974,839,40.0,11,0,2017-11-12 16:00:00
31731,974,821,280.0,3,2,2017-11-12 16:00:00
31732,974,827,0.0,20,0,2017-11-12 16:00:00
31733,974,834,8.0,17,0,2017-11-12 16:00:00
31734,974,153,28.0,13,0,2017-11-12 16:00:00
31735,974,835,5.0,18,0,2017-11-12 16:00:00
31736,974,17,0.0,24,0,2017-11-12 16:00:00
31737,974,813,0.0,25,0,2017-11-12 16:00:00
31738,974,452,0.0,21,0,2017-11-12 16:00:00
31739,974,841,0.0,23,0,2017-11-12 16:00:00
31740,974,3,15.0,15,0,2017-11-12 16:00:00
31741,974,0,345.0,1,9,2017-11-12 16:00:00
31742,975,838,87.0,8,0,2017-11-26 13:00:00
31743,975,825,5.0,19,0,2017-11-26 13:00:00
31744,975,19,317.0,2,5,2017-11-26 13:00:00
31745,975,0,363.0,1,9,2017-11-26 13:00:00
31746,975,821,305.0,3,3,2017-11-26 13:00:00
31747,975,7,205.0,4,0,2017-11-26 13:00:00
31748,975,829,168.0,6,2,2017-11-26 13:00:00
31749,975,831,54.0,9,0,2017-11-26 13:00:00
31750,975,12,43.0,11,0,2017-11-26 13:00:00
31751,975,814,100.0,7,0,2017-11-26 13:00:00
31752,975,837,13.0,16,0,2017-11-26 13:00:00
31753,975,841,0.0,23,0,2017-11-26 13:00:00
31754,975,452,0.0,21,0,2017-11-26 13:00:00
31755,975,813,0.0,25,0,2017-11-26 13:00:00
31756,975,17,0.0,24,0,2017-11-26 13:00:00
31757,975,807,43.0,10,0,2017-11-26 13:00:00
31758,975,153,28.0,13,0,2017-11-26 13:00:00
31759,975,835,5.0,18,0,2017-11-26 13:00:00
31760,975,827,0.0,20,0,2017-11-26 13:00:00
31761,975,816,200.0,5,1,2017-11-26 13:00:00
31762,975,839,40.0,12,0,2017-11-26 13:00:00
31763,975,824,19.0,14,0,2017-11-26 13:00:00
31764,975,840,0.0,22,0,2017-11-26 13:00:00
31765,975,834,8.0,17,0,2017-11-26 13:00:00
31766,975,3,17.0,15,0,2017-11-26 13:00:00
31767,976,19,25.0,1,1,2018-03-25 05:10:00
31768,976,0,18.0,2,0,2018-03-25 05:10:00
31769,976,7,15.0,3,0,2018-03-25 05:10:00
31770,976,816,12.0,4,0,2018-03-25 05:10:00
31771,976,807,6.0,7,0,2018-03-25 05:10:00
31772,976,843,0.0,20,0,2018-03-25 05:10:00
31773,976,827,0.0,19,0,2018-03-25 05:10:00
31774,976,452,0.0,18,0,2018-03-25 05:10:00
31775,976,824,0.0,17,0,2018-03-25 05:10:00
31776,976,153,0.0,16,0,2018-03-25 05:10:00
31777,976,3,10.0,5,0,2018-03-25 05:10:00
31778,976,841,0.0,15,0,2018-03-25 05:10:00
31779,976,842,0.0,13,0,2018-03-25 05:10:00
31780,976,838,0.0,12,0,2018-03-25 05:10:00
31781,976,814,0.0,11,0,2018-03-25 05:10:00
31782,976,831,1.0,10,0,2018-03-25 05:10:00
31783,976,837,2.0,9,0,2018-03-25 05:10:00
31784,976,821,4.0,8,0,2018-03-25 05:10:00
31785,976,839,0.0,14,0,2018-03-25 05:10:00
31786,976,829,8.0,6,0,2018-03-25 05:10:00
31787,977,842,0.0,16,0,2018-04-08 15:10:00
31788,977,827,2.0,12,0,2018-04-08 15:10:00
31789,977,3,16.0,4,0,2018-04-08 15:10:00
31790,977,843,0.0,20,0,2018-04-08 15:10:00
31791,977,829,8.0,10,0,2018-04-08 15:10:00
31792,977,824,10.0,9,0,2018-04-08 15:10:00
31793,977,841,0.0,19,0,2018-04-08 15:10:00
31794,977,452,12.0,7,0,2018-04-08 15:10:00
31795,977,839,0.0,18,0,2018-04-08 15:10:00
31796,977,0,33.0,2,0,2018-04-08 15:10:00
31797,977,19,50.0,1,2,2018-04-08 15:10:00
31798,977,807,14.0,6,0,2018-04-08 15:10:00
31799,977,816,12.0,8,0,2018-04-08 15:10:00
31800,977,837,6.0,11,0,2018-04-08 15:10:00
31801,977,831,1.0,13,0,2018-04-08 15:10:00
31802,977,814,0.0,15,0,2018-04-08 15:10:00
31803,977,153,0.0,17,0,2018-04-08 15:10:00
31804,977,7,15.0,5,0,2018-04-08 15:10:00
31805,977,821,22.0,3,0,2018-04-08 15:10:00
31806,977,838,1.0,14,0,2018-04-08 15:10:00
31807,978,3,22.0,6,0,2018-04-15 06:10:00
31808,978,19,54.0,1,2,2018-04-15 06:10:00
31809,978,0,45.0,2,0,2018-04-15 06:10:00
31810,978,7,30.0,5,0,2018-04-15 06:10:00
31811,978,816,37.0,4,1,2018-04-15 06:10:00
31812,978,821,40.0,3,0,2018-04-15 06:10:00
31813,978,837,6.0,11,0,2018-04-15 06:10:00
31814,978,831,3.0,12,0,2018-04-15 06:10:00
31815,978,814,0.0,15,0,2018-04-15 06:10:00
31816,978,838,1.0,14,0,2018-04-15 06:10:00
31817,978,842,0.0,16,0,2018-04-15 06:10:00
31818,978,839,0.0,18,0,2018-04-15 06:10:00
31819,978,841,0.0,20,0,2018-04-15 06:10:00
31820,978,153,0.0,17,0,2018-04-15 06:10:00
31821,978,824,11.0,10,0,2018-04-15 06:10:00
31822,978,452,12.0,9,0,2018-04-15 06:10:00
31823,978,827,2.0,13,0,2018-04-15 06:10:00
31824,978,843,0.0,19,0,2018-04-15 06:10:00
31825,978,829,18.0,8,0,2018-04-15 06:10:00
31826,978,807,22.0,7,0,2018-04-15 06:10:00
31827,979,829,18.0,8,0,2018-04-29 12:10:00
31828,979,821,40.0,4,0,2018-04-29 12:10:00
31829,979,807,22.0,7,0,2018-04-29 12:10:00
31830,979,0,70.0,1,1,2018-04-29 12:10:00
31831,979,7,48.0,3,0,2018-04-29 12:10:00
31832,979,19,66.0,2,2,2018-04-29 12:10:00
31833,979,816,37.0,5,1,2018-04-29 12:10:00
31834,979,3,28.0,6,0,2018-04-29 12:10:00
31835,979,452,12.0,11,0,2018-04-29 12:10:00
31836,979,837,8.0,14,0,2018-04-29 12:10:00
31837,979,831,13.0,10,0,2018-04-29 12:10:00
31838,979,814,15.0,9,0,2018-04-29 12:10:00
31839,979,838,1.0,17,0,2018-04-29 12:10:00
31840,979,842,8.0,13,0,2018-04-29 12:10:00
31841,979,839,4.0,15,0,2018-04-29 12:10:00
31842,979,841,1.0,18,0,2018-04-29 12:10:00
31843,979,153,0.0,19,0,2018-04-29 12:10:00
31844,979,824,11.0,12,0,2018-04-29 12:10:00
31845,979,827,2.0,16,0,2018-04-29 12:10:00
31846,979,843,0.0,20,0,2018-04-29 12:10:00
31847,980,839,4.0,15,0,2018-05-13 13:10:00
31848,980,829,33.0,6,0,2018-05-13 13:10:00
31849,980,838,1.0,17,0,2018-05-13 13:10:00
31850,980,842,9.0,13,0,2018-05-13 13:10:00
31851,980,831,19.0,10,0,2018-05-13 13:10:00
31852,980,837,8.0,14,0,2018-05-13 13:10:00
31853,980,841,1.0,18,0,2018-05-13 13:10:00
31854,980,814,17.0,11,0,2018-05-13 13:10:00
31855,980,153,0.0,19,0,2018-05-13 13:10:00
31856,980,7,48.0,4,0,2018-05-13 13:10:00
31857,980,452,12.0,12,0,2018-05-13 13:10:00
31858,980,827,2.0,16,0,2018-05-13 13:10:00
31859,980,843,0.0,20,0,2018-05-13 13:10:00
31860,980,3,32.0,7,0,2018-05-13 13:10:00
31861,980,816,47.0,5,1,2018-05-13 13:10:00
31862,980,821,58.0,3,0,2018-05-13 13:10:00
31863,980,0,95.0,1,2,2018-05-13 13:10:00
31864,980,19,78.0,2,2,2018-05-13 13:10:00
31865,980,824,19.0,9,0,2018-05-13 13:10:00
31866,980,807,22.0,8,0,2018-05-13 13:10:00
31867,981,831,20.0,9,0,2018-05-27 13:10:00
31868,981,19,96.0,2,2,2018-05-27 13:10:00
31869,981,814,17.0,12,0,2018-05-27 13:10:00
31870,981,838,9.0,13,0,2018-05-27 13:10:00
31871,981,842,9.0,14,0,2018-05-27 13:10:00
31872,981,821,68.0,4,0,2018-05-27 13:10:00
31873,981,841,1.0,18,0,2018-05-27 13:10:00
31874,981,153,0.0,19,0,2018-05-27 13:10:00
31875,981,824,19.0,10,0,2018-05-27 13:10:00
31876,981,837,8.0,15,0,2018-05-27 13:10:00
31877,981,452,18.0,11,0,2018-05-27 13:10:00
31878,981,843,0.0,20,0,2018-05-27 13:10:00
31879,981,807,26.0,8,0,2018-05-27 13:10:00
31880,981,829,35.0,6,0,2018-05-27 13:10:00
31881,981,3,32.0,7,0,2018-05-27 13:10:00
31882,981,816,72.0,3,2,2018-05-27 13:10:00
31883,981,7,60.0,5,0,2018-05-27 13:10:00
31884,981,0,110.0,1,2,2018-05-27 13:10:00
31885,981,827,2.0,17,0,2018-05-27 13:10:00
31886,981,839,4.0,16,0,2018-05-27 13:10:00
31887,982,816,84.0,4,2,2018-06-10 18:10:00
31888,982,839,4.0,16,0,2018-06-10 18:10:00
31889,982,843,0.0,20,0,2018-06-10 18:10:00
31890,982,827,2.0,17,0,2018-06-10 18:10:00
31891,982,452,18.0,11,0,2018-06-10 18:10:00
31892,982,824,19.0,10,0,2018-06-10 18:10:00
31893,982,153,0.0,19,0,2018-06-10 18:10:00
31894,982,841,1.0,18,0,2018-06-10 18:10:00
31895,982,842,10.0,14,0,2018-06-10 18:10:00
31896,982,838,11.0,13,0,2018-06-10 18:10:00
31897,982,814,17.0,12,0,2018-06-10 18:10:00
31898,982,837,8.0,15,0,2018-06-10 18:10:00
31899,982,821,86.0,3,0,2018-06-10 18:10:00
31900,982,807,32.0,8,0,2018-06-10 18:10:00
31901,982,829,50.0,6,0,2018-06-10 18:10:00
31902,982,3,32.0,7,0,2018-06-10 18:10:00
31903,982,7,68.0,5,0,2018-06-10 18:10:00
31904,982,0,120.0,2,2,2018-06-10 18:10:00
31905,982,19,121.0,1,3,2018-06-10 18:10:00
31906,982,831,24.0,9,0,2018-06-10 18:10:00
31907,983,829,68.0,6,0,2018-06-24 14:10:00
31908,983,807,34.0,7,0,2018-06-24 14:10:00
31909,983,3,32.0,8,0,2018-06-24 14:10:00
31910,983,831,28.0,9,0,2018-06-24 14:10:00
31911,983,0,145.0,1,3,2018-06-24 14:10:00
31912,983,19,131.0,2,3,2018-06-24 14:10:00
31913,983,821,92.0,4,0,2018-06-24 14:10:00
31914,983,7,83.0,5,0,2018-06-24 14:10:00
31915,983,837,8.0,15,0,2018-06-24 14:10:00
31916,983,816,96.0,3,2,2018-06-24 14:10:00
31917,983,843,0.0,20,0,2018-06-24 14:10:00
31918,983,838,11.0,13,0,2018-06-24 14:10:00
31919,983,842,11.0,14,0,2018-06-24 14:10:00
31920,983,839,4.0,16,0,2018-06-24 14:10:00
31921,983,841,1.0,18,0,2018-06-24 14:10:00
31922,983,153,0.0,19,0,2018-06-24 14:10:00
31923,983,824,27.0,10,0,2018-06-24 14:10:00
31924,983,452,18.0,11,0,2018-06-24 14:10:00
31925,983,827,2.0,17,0,2018-06-24 14:10:00
31926,983,814,17.0,12,0,2018-06-24 14:10:00
31927,984,837,8.0,16,0,2018-07-01 13:10:00
31928,984,821,92.0,6,0,2018-07-01 13:10:00
31929,984,807,34.0,9,0,2018-07-01 13:10:00
31930,984,0,145.0,2,3,2018-07-01 13:10:00
31931,984,3,36.0,8,0,2018-07-01 13:10:00
31932,984,816,96.0,4,2,2018-07-01 13:10:00
31933,984,831,28.0,10,0,2018-07-01 13:10:00
31934,984,829,93.0,5,1,2018-07-01 13:10:00
31935,984,814,23.0,11,0,2018-07-01 13:10:00
31936,984,824,37.0,7,0,2018-07-01 13:10:00
31937,984,842,13.0,14,0,2018-07-01 13:10:00
31938,984,839,4.0,17,0,2018-07-01 13:10:00
31939,984,841,1.0,19,0,2018-07-01 13:10:00
31940,984,153,12.0,15,0,2018-07-01 13:10:00
31941,984,452,18.0,13,0,2018-07-01 13:10:00
31942,984,827,3.0,18,0,2018-07-01 13:10:00
31943,984,843,0.0,20,0,2018-07-01 13:10:00
31944,984,19,146.0,1,3,2018-07-01 13:10:00
31945,984,838,19.0,12,0,2018-07-01 13:10:00
31946,984,7,101.0,3,0,2018-07-01 13:10:00
31947,985,7,116.0,3,0,2018-07-08 13:10:00
31948,985,841,1.0,19,0,2018-07-08 13:10:00
31949,985,843,0.0,20,0,2018-07-08 13:10:00
31950,985,827,3.0,18,0,2018-07-08 13:10:00
31951,985,452,18.0,13,0,2018-07-08 13:10:00
31952,985,824,39.0,9,0,2018-07-08 13:10:00
31953,985,153,12.0,15,0,2018-07-08 13:10:00
31954,985,839,4.0,17,0,2018-07-08 13:10:00
31955,985,842,13.0,14,0,2018-07-08 13:10:00
31956,985,814,24.0,12,0,2018-07-08 13:10:00
31957,985,838,25.0,11,0,2018-07-08 13:10:00
31958,985,837,8.0,16,0,2018-07-08 13:10:00
31959,985,821,104.0,5,0,2018-07-08 13:10:00
31960,985,807,42.0,7,0,2018-07-08 13:10:00
31961,985,829,93.0,6,1,2018-07-08 13:10:00
31962,985,3,40.0,8,0,2018-07-08 13:10:00
31963,985,816,106.0,4,2,2018-07-08 13:10:00
31964,985,0,163.0,2,3,2018-07-08 13:10:00
31965,985,19,171.0,1,4,2018-07-08 13:10:00
31966,985,831,28.0,10,0,2018-07-08 13:10:00
31967,986,153,20.0,13,0,2018-07-22 13:10:00
31968,986,839,4.0,18,0,2018-07-22 13:10:00
31969,986,841,2.0,19,0,2018-07-22 13:10:00
31970,986,824,39.0,9,0,2018-07-22 13:10:00
31971,986,816,106.0,5,2,2018-07-22 13:10:00
31972,986,827,5.0,17,0,2018-07-22 13:10:00
31973,986,843,0.0,20,0,2018-07-22 13:10:00
31974,986,842,13.0,15,0,2018-07-22 13:10:00
31975,986,452,18.0,14,0,2018-07-22 13:10:00
31976,986,838,29.0,11,0,2018-07-22 13:10:00
31977,986,19,171.0,2,4,2018-07-22 13:10:00
31978,986,831,28.0,12,0,2018-07-22 13:10:00
31979,986,837,8.0,16,0,2018-07-22 13:10:00
31980,986,821,122.0,4,0,2018-07-22 13:10:00
31981,986,807,52.0,7,0,2018-07-22 13:10:00
31982,986,829,105.0,6,1,2018-07-22 13:10:00
31983,986,3,40.0,8,0,2018-07-22 13:10:00
31984,986,7,131.0,3,0,2018-07-22 13:10:00
31985,986,0,188.0,1,4,2018-07-22 13:10:00
31986,986,814,30.0,10,0,2018-07-22 13:10:00
31987,987,19,189.0,2,4,2018-07-29 13:10:00
