qualifyId,raceId,driverId,constructorId,number,position,date
7494,974,807,3,27,8,2017-11-11 16:00:00
7495,974,831,3,55,9,2017-11-11 16:00:00
7496,974,12,2,19,10,2017-11-11 16:00:00
7497,974,814,9,11,6,2017-11-11 16:00:00
7498,975,837,0,2,13,2017-11-25 13:00:00
7499,975,841,4,28,20,2017-11-25 13:00:00
7500,975,827,14,9,19,2017-11-25 13:00:00
7501,975,835,14,94,18,2017-11-25 13:00:00
7502,975,452,4,10,17,2017-11-25 13:00:00
7503,975,153,207,8,16,2017-11-25 13:00:00
7504,975,839,2,18,15,2017-11-25 13:00:00
7505,975,824,207,20,14,2017-11-25 13:00:00
7506,975,3,0,14,11,2017-11-25 13:00:00
7507,975,814,9,11,8,2017-11-25 13:00:00
7508,975,12,2,19,10,2017-11-25 13:00:00
7509,975,838,9,31,9,2017-11-25 13:00:00
7510,975,807,3,27,7,2017-11-25 13:00:00
7511,975,829,8,33,6,2017-11-25 13:00:00
7512,975,7,5,7,5,2017-11-25 13:00:00
7513,975,816,8,3,4,2017-11-25 13:00:00
7514,975,19,5,5,3,2017-11-25 13:00:00
7515,975,0,129,44,2,2017-11-25 13:00:00
7516,975,821,129,77,1,2017-11-25 13:00:00
7517,975,831,3,55,12,2017-11-25 13:00:00
7518,976,841,4,28,16,2018-03-24 05:10:00
7519,976,838,9,31,15,2018-03-24 05:10:00
7520,976,827,14,9,17,2018-03-24 05:10:00
7521,976,839,2,18,14,2018-03-24 05:10:00
7522,976,843,2,35,19,2018-03-24 05:10:00
7523,976,452,4,10,20,2018-03-24 05:10:00
7524,976,842,14,16,18,2018-03-24 05:10:00
7525,976,814,9,11,13,2018-03-24 05:10:00
7526,976,837,0,2,12,2018-03-24 05:10:00
7527,976,3,0,14,11,2018-03-24 05:10:00
7528,976,7,5,7,2,2018-03-24 05:10:00
7529,976,19,5,5,3,2018-03-24 05:10:00
7530,976,829,8,33,4,2018-03-24 05:10:00
7531,976,816,8,3,5,2018-03-24 05:10:00
7532,976,0,129,44,1,2018-03-24 05:10:00
7533,976,153,207,8,7,2018-03-24 05:10:00
7534,976,807,3,27,8,2018-03-24 05:10:00
7535,976,831,3,55,9,2018-03-24 05:10:00
7536,976,821,129,77,10,2018-03-24 05:10:00
7537,976,824,207,20,6,2018-03-24 05:10:00
7538,977,3,0,14,13,2018-04-07 15:10:00
7539,977,839,2,18,20,2018-04-07 15:10:00
7540,977,842,14,16,19,2018-04-07 15:10:00
7541,977,843,2,35,18,2018-04-07 15:10:00
7542,977,827,14,9,17,2018-04-07 15:10:00
7543,977,153,207,8,16,2018-04-07 15:10:00
7544,977,829,8,33,15,2018-04-07 15:10:00
7545,977,837,0,2,14,2018-04-07 15:10:00
7546,977,814,9,11,12,2018-04-07 15:10:00
7547,977,841,4,28,11,2018-04-07 15:10:00
7548,977,831,3,55,10,2018-04-07 15:10:00
7549,977,7,5,7,2,2018-04-07 15:10:00
7550,977,821,129,77,3,2018-04-07 15:10:00
7551,977,0,129,44,4,2018-04-07 15:10:00
7552,977,816,8,3,5,2018-04-07 15:10:00
7553,977,19,5,5,1,2018-04-07 15:10:00
7554,977,824,207,20,7,2018-04-07 15:10:00
7555,977,807,3,27,8,2018-04-07 15:10:00
7556,977,838,9,31,9,2018-04-07 15:10:00
7557,977,452,4,10,6,2018-04-07 15:10:00
7558,978,3,0,14,13,2018-04-14 06:10:00
7559,978,827,14,9,20,2018-04-14 06:10:00
7560,978,842,14,16,19,2018-04-14 06:10:00
7561,978,839,2,18,18,2018-04-14 06:10:00
7562,978,452,4,10,17,2018-04-14 06:10:00
7563,978,843,2,35,16,2018-04-14 06:10:00
7564,978,841,4,28,15,2018-04-14 06:10:00
7565,978,837,0,2,14,2018-04-14 06:10:00
7566,978,838,9,31,12,2018-04-14 06:10:00
7567,978,824,207,20,11,2018-04-14 06:10:00
7568,978,153,207,8,10,2018-04-14 06:10:00
7569,978,7,5,7,2,2018-04-14 06:10:00
7570,978,821,129,77,3,2018-04-14 06:10:00
7571,978,0,129,44,4,2018-04-14 06:10:00
7572,978,829,8,33,5,2018-04-14 06:10:00
7573,978,19,5,5,1,2018-04-14 06:10:00
7574,978,807,3,27,7,2018-04-14 06:10:00
7575,978,814,9,11,8,2018-04-14 06:10:00
7576,978,831,3,55,9,2018-04-14 06:10:00
7577,978,816,8,3,6,2018-04-14 06:10:00
7578,979,842,14,16,14,2018-04-28 12:10:00
7579,979,153,207,8,20,2018-04-28 12:10:00
7580,979,841,4,28,19,2018-04-28 12:10:00
7581,979,827,14,9,18,2018-04-28 12:10:00
7582,979,452,4,10,17,2018-04-28 12:10:00
7583,979,837,0,2,16,2018-04-28 12:10:00
7584,979,824,207,20,15,2018-04-28 12:10:00
7585,979,3,0,14,13,2018-04-28 12:10:00
7586,979,843,2,35,12,2018-04-28 12:10:00
7587,979,0,129,44,2,2018-04-28 12:10:00
7588,979,831,3,55,10,2018-04-28 12:10:00
7589,979,807,3,27,9,2018-04-28 12:10:00
7590,979,814,9,11,8,2018-04-28 12:10:00
7591,979,838,9,31,7,2018-04-28 12:10:00
7592,979,7,5,7,6,2018-04-28 12:10:00
7593,979,829,8,33,5,2018-04-28 12:10:00
7594,979,816,8,3,4,2018-04-28 12:10:00
7595,979,821,129,77,3,2018-04-28 12:10:00
7596,979,839,2,18,11,2018-04-28 12:10:00
7597,979,19,5,5,1,2018-04-28 12:10:00
7598,980,842,14,16,14,2018-05-12 13:10:00
7599,980,814,9,11,15,2018-05-12 13:10:00
7600,980,807,3,27,16,2018-05-12 13:10:00
7601,980,838,9,31,13,2018-05-12 13:10:00
7602,980,843,2,35,18,2018-05-12 13:10:00
7603,980,839,2,18,19,2018-05-12 13:10:00
7604,980,841,4,28,20,2018-05-12 13:10:00
7605,980,827,14,9,17,2018-05-12 13:10:00
7606,980,837,0,2,11,2018-05-12 13:10:00
7607,980,3,0,14,8,2018-05-12 13:10:00
7608,980,153,207,8,10,2018-05-12 13:10:00
7609,980,821,129,77,2,2018-05-12 13:10:00
7610,980,19,5,5,3,2018-05-12 13:10:00
7611,980,7,5,7,4,2018-05-12 13:10:00
7612,980,829,8,33,5,2018-05-12 13:10:00
7613,980,452,4,10,12,2018-05-12 13:10:00
7614,980,824,207,20,7,2018-05-12 13:10:00
7615,980,0,129,44,1,2018-05-12 13:10:00
7616,980,831,3,55,9,2018-05-12 13:10:00
7617,980,816,8,3,6,2018-05-12 13:10:00
7618,981,827,14,9,17,2018-05-26 13:10:00
7619,981,807,3,27,11,2018-05-26 13:10:00
7620,981,838,9,31,6,2018-05-26 13:10:00
7621,981,821,129,77,5,2018-05-26 13:10:00
7622,981,829,8,33,20,2018-05-26 13:10:00
7623,981,824,207,20,19,2018-05-26 13:10:00
7624,981,839,2,18,18,2018-05-26 13:10:00
7625,981,841,4,28,16,2018-05-26 13:10:00
7626,981,153,207,8,15,2018-05-26 13:10:00
7627,981,19,5,5,2,2018-05-26 13:10:00
7628,981,843,2,35,13,2018-05-26 13:10:00
7629,981,837,0,2,12,2018-05-26 13:10:00
7630,981,452,4,10,10,2018-05-26 13:10:00
7631,981,814,9,11,9,2018-05-26 13:10:00
7632,981,831,3,55,8,2018-05-26 13:10:00
7633,981,3,0,14,7,2018-05-26 13:10:00
7634,981,7,5,7,4,2018-05-26 13:10:00
7635,981,0,129,44,3,2018-05-26 13:10:00
7636,981,842,14,16,14,2018-05-26 13:10:00
7637,981,816,8,3,1,2018-05-26 13:10:00
7638,982,452,4,10,16,2018-06-09 18:10:00
7639,982,839,2,18,17,2018-06-09 18:10:00
7640,982,843,2,35,18,2018-06-09 18:10:00
7641,982,837,0,2,15,2018-06-09 18:10:00
7642,982,153,207,8,20,2018-06-09 18:10:00
7643,982,824,207,20,11,2018-06-09 18:10:00
7644,982,842,14,16,13,2018-06-09 18:10:00
7645,982,827,14,9,19,2018-06-09 18:10:00
7646,982,3,0,14,14,2018-06-09 18:10:00
7647,982,831,3,55,9,2018-06-09 18:10:00
7648,982,814,9,11,10,2018-06-09 18:10:00
7649,982,838,9,31,8,2018-06-09 18:10:00
7650,982,807,3,27,7,2018-06-09 18:10:00
7651,982,816,8,3,6,2018-06-09 18:10:00
7652,982,7,5,7,5,2018-06-09 18:10:00
7653,982,0,129,44,4,2018-06-09 18:10:00
7654,982,829,8,33,3,2018-06-09 18:10:00
7655,982,821,129,77,2,2018-06-09 18:10:00
7656,982,19,5,5,1,2018-06-09 18:10:00
7657,982,841,4,28,12,2018-06-09 18:10:00
7658,983,452,4,10,14,2018-06-23 14:10:00
7659,983,827,14,9,15,2018-06-23 14:10:00
7660,983,3,0,14,16,2018-06-23 14:10:00
7661,983,839,2,18,20,2018-06-23 14:10:00
7662,983,837,0,2,18,2018-06-23 14:10:00
7663,983,843,2,35,19,2018-06-23 14:10:00
7664,983,814,9,11,13,2018-06-23 14:10:00
7665,983,841,4,28,17,2018-06-23 14:10:00
7666,983,807,3,27,12,2018-06-23 14:10:00
7667,983,824,207,20,9,2018-06-23 14:10:00
7668,983,153,207,8,10,2018-06-23 14:10:00
7669,983,842,14,16,8,2018-06-23 14:10:00
7670,983,831,3,55,7,2018-06-23 14:10:00
7671,983,7,5,7,6,2018-06-23 14:10:00
7672,983,816,8,3,5,2018-06-23 14:10:00
7673,983,829,8,33,4,2018-06-23 14:10:00
7674,983,19,5,5,3,2018-06-23 14:10:00
7675,983,821,129,77,2,2018-06-23 14:10:00
7676,983,0,129,44,1,2018-06-23 14:10:00
7677,983,838,9,31,11,2018-06-23 14:10:00
7678,984,839,2,18,15,2018-06-30 13:10:00
7679,984,3,0,14,14,2018-06-30 13:10:00
7680,984,837,0,2,16,2018-06-30 13:10:00
7681,984,842,14,16,13,2018-06-30 13:10:00
7682,984,843,2,35,18,2018-06-30 13:10:00
7683,984,841,4,28,19,2018-06-30 13:10:00
7684,984,827,14,9,20,2018-06-30 13:10:00
7685,984,814,9,11,17,2018-06-30 13:10:00
7686,984,452,4,10,12,2018-06-30 13:10:00
7687,984,0,129,44,2,2018-06-30 13:10:00
7688,984,807,3,27,10,2018-06-30 13:10:00
7689,984,838,9,31,11,2018-06-30 13:10:00
7690,984,19,5,5,3,2018-06-30 13:10:00
7691,984,7,5,7,4,2018-06-30 13:10:00
7692,984,829,8,33,5,2018-06-30 13:10:00
7693,984,821,129,77,1,2018-06-30 13:10:00
7694,984,816,8,3,7,2018-06-30 13:10:00
7695,984,824,207,20,8,2018-06-30 13:10:00
7696,984,831,3,55,9,2018-06-30 13:10:00
7697,984,153,207,8,6,2018-06-30 13:10:00
7698,985,452,4,10,14,2018-07-07 13:10:00
7699,985,841,4,28,20,2018-07-07 13:10:00
7700,985,839,2,18,19,2018-07-07 13:10:00
7701,985,843,2,35,18,2018-07-07 13:10:00
7702,985,837,0,2,17,2018-07-07 13:10:00
7703,985,831,3,55,16,2018-07-07 13:10:00
7704,985,827,14,9,15,2018-07-07 13:10:00
7705,985,3,0,14,13,2018-07-07 13:10:00
7706,985,814,9,11,12,2018-07-07 13:10:00
7707,985,19,5,5,2,2018-07-07 13:10:00
7708,985,838,9,31,10,2018-07-07 13:10:00
7709,985,842,14,16,9,2018-07-07 13:10:00
7710,985,153,207,8,8,2018-07-07 13:10:00
7711,985,824,207,20,7,2018-07-07 13:10:00
7712,985,816,8,3,6,2018-07-07 13:10:00
7713,985,829,8,33,5,2018-07-07 13:10:00
7714,985,821,129,77,4,2018-07-07 13:10:00
7715,985,7,5,7,3,2018-07-07 13:10:00
7716,985,807,3,27,11,2018-07-07 13:10:00
7717,985,0,129,44,1,2018-07-07 13:10:00
7718,986,0,129,44,14,2018-07-21 13:10:00
7719,986,816,8,3,15,2018-07-21 13:10:00
7720,986,838,9,31,16,2018-07-21 13:10:00
7721,986,827,14,9,13,2018-07-21 13:10:00
7722,986,841,4,28,18,2018-07-21 13:10:00
7723,986,839,2,18,19,2018-07-21 13:10:00
7724,986,837,0,2,20,2018-07-21 13:10:00
7725,986,452,4,10,17,2018-07-21 13:10:00
7726,986,843,2,35,12,2018-07-21 13:10:00
7727,986,3,0,14,11,2018-07-21 13:10:00
7728,986,814,9,11,10,2018-07-21 13:10:00
7729,986,19,5,5,1,2018-07-21 13:10:00
7730,986,7,5,7,3,2018-07-21 13:10:00
7731,986,829,8,33,4,2018-07-21 13:10:00
7732,986,824,207,20,5,2018-07-21 13:10:00
7733,986,821,129,77,2,2018-07-21 13:10:00
7734,986,807,3,27,7,2018-07-21 13:10:00
7735,986,831,3,55,8,2018-07-21 13:10:00
7736,986,842,14,16,9,2018-07-21 13:10:00
7737,986,153,207,8,6,2018-07-21 13:10:00
7738,987,839,2,18,15,2018-07-28 13:10:00
7739,987,821,129,77,2,2018-07-28 13:10:00
7740,987,0,129,44,1,2018-07-28 13:10:00
7741,987,843,2,35,20,2018-07-28 13:10:00
7742,987,814,9,11,19,2018-07-28 13:10:00
7743,987,838,9,31,18,2018-07-28 13:10:00
7744,987,842,14,16,17,2018-07-28 13:10:00
7745,987,837,0,2,16,2018-07-28 13:10:00
7746,987,827,14,9,14,2018-07-28 13:10:00
7747,987,807,3,27,13,2018-07-28 13:10:00
7748,987,816,8,3,12,2018-07-28 13:10:00
7749,987,7,5,7,3,2018-07-28 13:10:00
7750,987,831,3,55,5,2018-07-28 13:10:00
7751,987,452,4,10,6,2018-07-28 13:10:00
7752,987,829,8,33,7,2018-07-28 13:10:00
7753,987,19,5,5,4,2018-07-28 13:10:00
7754,987,824,207,20,9,2018-07-28 13:10:00
7755,987,153,207,8,10,2018-07-28 13:10:00
7756,987,3,0,14,11,2018-07-28 13:10:00
7757,987,841,4,28,8,2018-07-28 13:10:00
7758,988,827,14,9,14,2018-08-25 13:10:00
7759,988,837,0,2,20,2018-08-25 13:10:00
7760,988,839,2,18,19,2018-08-25 13:10:00
7761,988,843,2,35,18,2018-08-25 13:10:00
7762,988,3,0,14,17,2018-08-25 13:10:00
7763,988,831,3,55,16,2018-08-25 13:10:00
7764,988,807,3,27,15,2018-08-25 13:10:00
7765,988,842,14,16,13,2018-08-25 13:10:00
7766,988,841,4,28,12,2018-08-25 13:10:00
7767,988,452,4,10,11,2018-08-25 13:10:00
7768,988,0,129,44,1,2018-08-25 13:10:00
7769,988,838,9,31,3,2018-08-25 13:10:00
7770,988,814,9,11,4,2018-08-25 13:10:00
7771,988,153,207,8,5,2018-08-25 13:10:00
7772,988,19,5,5,2,2018-08-25 13:10:00
7773,988,829,8,33,7,2018-08-25 13:10:00
7774,988,816,8,3,8,2018-08-25 13:10:00
7775,988,824,207,20,9,2018-08-25 13:10:00
7776,988,821,129,77,10,2018-08-25 13:10:00
7777,988,7,5,7,6,2018-08-25 13:10:00
7778,989,3,0,14,13,2018-09-01 13:10:00
7779,989,837,0,2,20,2018-09-01 13:10:00
7780,989,827,14,9,19,2018-09-01 13:10:00
7781,989,841,4,28,18,2018-09-01 13:10:00
7782,989,842,14,16,17,2018-09-01 13:10:00
7783,989,814,9,11,16,2018-09-01 13:10:00
7784,989,816,8,3,15,2018-09-01 13:10:00
7785,989,807,3,27,14,2018-09-01 13:10:00
7786,989,843,2,35,12,2018-09-01 13:10:00
7787,989,824,207,20,11,2018-09-01 13:10:00
7788,989,839,2,18,10,2018-09-01 13:10:00
7789,989,19,5,5,2,2018-09-01 13:10:00
7790,989,0,129,44,3,2018-09-01 13:10:00
7791,989,821,129,77,4,2018-09-01 13:10:00
7792,989,829,8,33,5,2018-09-01 13:10:00
7793,989,7,5,7,1,2018-09-01 13:10:00
7794,989,831,3,55,7,2018-09-01 13:10:00
7795,989,838,9,31,8,2018-09-01 13:10:00
7796,989,452,4,10,9,2018-09-01 13:10:00
7797,989,153,207,8,6,2018-09-01 13:10:00
7798,990,842,14,16,13,2018-09-15 12:10:00
7799,990,839,2,18,20,2018-09-15 12:10:00
7800,990,843,2,35,19,2018-09-15 12:10:00
7801,990,837,0,2,18,2018-09-15 12:10:00
7802,990,841,4,28,17,2018-09-15 12:10:00
7803,990,824,207,20,16,2018-09-15 12:10:00
7804,990,452,4,10,15,2018-09-15 12:10:00
7805,990,827,14,9,14,2018-09-15 12:10:00
7806,990,3,0,14,11,2018-09-15 12:10:00
7807,990,153,207,8,8,2018-09-15 12:10:00
7808,990,807,3,27,10,2018-09-15 12:10:00
7809,990,838,9,31,9,2018-09-15 12:10:00
7810,990,0,129,44,1,2018-09-15 12:10:00
7811,990,814,9,11,7,2018-09-15 12:10:00
7812,990,816,8,3,6,2018-09-15 12:10:00
7813,990,7,5,7,5,2018-09-15 12:10:00
7814,990,821,129,77,4,2018-09-15 12:10:00
7815,990,19,5,5,3,2018-09-15 12:10:00
7816,990,829,8,33,2,2018-09-15 12:10:00
7817,990,831,3,55,12,2018-09-15 12:10:00
7818,991,831,3,55,14,2018-09-29 11:10:00
7819,991,807,3,27,15,2018-09-29 11:10:00
7820,991,841,4,28,16,2018-09-29 11:10:00
7821,991,839,2,18,20,2018-09-29 11:10:00
7822,991,843,2,35,18,2018-09-29 11:10:00
7823,991,837,0,2,19,2018-09-29 11:10:00
7824,991,452,4,10,13,2018-09-29 11:10:00
7825,991,3,0,14,17,2018-09-29 11:10:00
7826,991,816,8,3,12,2018-09-29 11:10:00
7827,991,153,207,8,9,2018-09-29 11:10:00
7828,991,827,14,9,10,2018-09-29 11:10:00
7829,991,814,9,11,8,2018-09-29 11:10:00
7830,991,842,14,16,7,2018-09-29 11:10:00
7831,991,838,9,31,6,2018-09-29 11:10:00
7832,991,824,207,20,5,2018-09-29 11:10:00
7833,991,7,5,7,4,2018-09-29 11:10:00
7834,991,19,5,5,3,2018-09-29 11:10:00
7835,991,0,129,44,2,2018-09-29 11:10:00
7836,991,821,129,77,1,2018-09-29 11:10:00
7837,991,829,8,33,11,2018-09-29 11:10:00
7838,992,816,8,3,15,2018-10-06 05:10:00
7839,992,839,2,18,14,2018-10-06 05:10:00
7840,992,807,3,27,16,2018-10-06 05:10:00
7841,992,831,3,55,13,2018-10-06 05:10:00
7842,992,3,0,14,18,2018-10-06 05:10:00
7843,992,837,0,2,19,2018-10-06 05:10:00
7844,992,827,14,9,20,2018-10-06 05:10:00
7845,992,843,2,35,17,2018-10-06 05:10:00
7846,992,824,207,20,12,2018-10-06 05:10:00
7847,992,0,129,44,1,2018-10-06 05:10:00
7848,992,814,9,11,10,2018-10-06 05:10:00
7849,992,842,14,16,11,2018-10-06 05:10:00
7850,992,829,8,33,3,2018-10-06 05:10:00
7851,992,7,5,7,4,2018-10-06 05:10:00
7852,992,153,207,8,5,2018-10-06 05:10:00
7853,992,821,129,77,2,2018-10-06 05:10:00
7854,992,452,4,10,7,2018-10-06 05:10:00
7855,992,838,9,31,8,2018-10-06 05:10:00
7856,992,19,5,5,9,2018-10-06 05:10:00
7857,992,841,4,28,6,2018-10-06 05:10:00
7858,993,452,4,10,13,2018-10-20 18:10:00
7859,993,837,0,2,20,2018-10-20 18:10:00
7860,993,827,14,9,19,2018-10-20 18:10:00
7861,993,839,2,18,18,2018-10-20 18:10:00
7862,993,843,2,35,17,2018-10-20 18:10:00
7863,993,3,0,14,16,2018-10-20 18:10:00
7864,993,829,8,33,15,2018-10-20 18:10:00
7865,993,841,4,28,14,2018-10-20 18:10:00
7866,993,824,207,20,12,2018-10-20 18:10:00
7867,993,831,3,55,11,2018-10-20 18:10:00
7868,993,814,9,11,10,2018-10-20 18:10:00
7869,993,0,129,44,1,2018-10-20 18:10:00
7870,993,7,5,7,3,2018-10-20 18:10:00
7871,993,821,129,77,4,2018-10-20 18:10:00
7872,993,816,8,3,5,2018-10-20 18:10:00
7873,993,19,5,5,2,2018-10-20 18:10:00
7874,993,807,3,27,7,2018-10-20 18:10:00
7875,993,153,207,8,8,2018-10-20 18:10:00
7876,993,842,14,16,9,2018-10-20 18:10:00
7877,993,838,9,31,6,2018-10-20 18:10:00
7878,994,452,4,10,15,2018-10-27 19:10:00
7879,994,3,0,14,12,2018-10-27 19:10:00
7880,994,843,2,35,20,2018-10-27 19:10:00
7881,994,839,2,18,19,2018-10-27 19:10:00
7882,994,824,207,20,18,2018-10-27 19:10:00
7883,994,837,0,2,17,2018-10-27 19:10:00
7884,994,153,207,8,16,2018-10-27 19:10:00
7885,994,841,4,28,14,2018-10-27 19:10:00
7886,994,814,9,11,13,2018-10-27 19:10:00
7887,994,816,8,3,1,2018-10-27 19:10:00
7888,994,829,8,33,2,2018-10-27 19:10:00
7889,994,0,129,44,3,2018-10-27 19:10:00
7890,994,19,5,5,4,2018-10-27 19:10:00
7891,994,821,129,77,5,2018-10-27 19:10:00
7892,994,838,9,31,11,2018-10-27 19:10:00
7893,994,807,3,27,7,2018-10-27 19:10:00
7894,994,831,3,55,8,2018-10-27 19:10:00
7895,994,842,14,16,9,2018-10-27 19:10:00
7896,994,827,14,9,10,2018-10-27 19:10:00
7897,994,7,5,7,6,2018-10-27 19:10:00
7898,995,838,9,31,13,2018-11-10 17:10:00
7899,995,837,0,2,20,2018-11-10 17:10:00
7900,995,839,2,18,19,2018-11-10 17:10:00
7901,995,3,0,14,18,2018-11-10 17:10:00
7902,995,841,4,28,17,2018-11-10 17:10:00
7903,995,831,3,55,16,2018-11-10 17:10:00
7904,995,843,2,35,15,2018-11-10 17:10:00
7905,995,807,3,27,14,2018-11-10 17:10:00
7906,995,824,207,20,11,2018-11-10 17:10:00
7907,995,842,14,16,8,2018-11-10 17:10:00
7908,995,452,4,10,10,2018-11-10 17:10:00
7909,995,153,207,8,9,2018-11-10 17:10:00
7910,995,827,14,9,7,2018-11-10 17:10:00
7911,995,816,8,3,6,2018-11-10 17:10:00
7912,995,829,8,33,5,2018-11-10 17:10:00
7913,995,7,5,7,4,2018-11-10 17:10:00
7914,995,821,129,77,3,2018-11-10 17:10:00
7915,995,19,5,5,2,2018-11-10 17:10:00
7916,995,0,129,44,1,2018-11-10 17:10:00
7917,995,814,9,11,12,2018-11-10 17:10:00
7918,996,3,0,14,15,2018-11-24 13:10:00
7919,996,814,9,11,14,2018-11-24 13:10:00
7920,996,841,4,28,16,2018-11-24 13:10:00
7921,996,824,207,20,13,2018-11-24 13:10:00
7922,996,837,0,2,18,2018-11-24 13:10:00
7923,996,843,2,35,19,2018-11-24 13:10:00
7924,996,839,2,18,20,2018-11-24 13:10:00
7925,996,452,4,10,17,2018-11-24 13:10:00
7926,996,827,14,9,12,2018-11-24 13:10:00
7927,996,0,129,44,1,2018-11-24 13:10:00
7928,996,807,3,27,10,2018-11-24 13:10:00
7929,996,831,3,55,11,2018-11-24 13:10:00
7930,996,19,5,5,3,2018-11-24 13:10:00
7931,996,7,5,7,4,2018-11-24 13:10:00
7932,996,816,8,3,5,2018-11-24 13:10:00
7933,996,821,129,77,2,2018-11-24 13:10:00
7934,996,153,207,8,7,2018-11-24 13:10:00
7935,996,842,14,16,8,2018-11-24 13:10:00
7936,996,838,9,31,9,2018-11-24 13:10:00
7937,996,829,8,33,6,2018-11-24 13:10:00
7938,997,840,49,99,14,2019-03-16 05:10:00
7939,997,8,2,88,20,2019-03-16 05:10:00
7940,997,845,2,63,19,2019-03-16 05:10:00
7941,997,831,0,55,18,2019-03-16 05:10:00
7942,997,452,8,10,17,2019-03-16 05:10:00
7943,997,839,208,18,16,2019-03-16 05:10:00
7944,997,825,4,26,15,2019-03-16 05:10:00
7945,997,846,4,23,13,2019-03-16 05:10:00
7946,997,816,3,3,12,2019-03-16 05:10:00
7947,997,821,129,77,2,2019-03-16 05:10:00
7948,997,814,208,11,10,2019-03-16 05:10:00
7949,997,7,49,7,9,2019-03-16 05:10:00
7950,997,844,0,4,8,2019-03-16 05:10:00
7951,997,824,207,20,7,2019-03-16 05:10:00
7952,997,153,207,8,6,2019-03-16 05:10:00
7953,997,842,5,16,5,2019-03-16 05:10:00
7954,997,829,8,33,4,2019-03-16 05:10:00
7955,997,19,5,5,3,2019-03-16 05:10:00
7956,997,807,3,27,11,2019-03-16 05:10:00
7957,997,0,129,44,1,2019-03-16 05:10:00
7958,998,814,208,11,14,2019-03-30 15:10:00
7959,998,825,4,26,15,2019-03-30 15:10:00
7960,998,840,49,99,16,2019-03-30 15:10:00
7961,998,452,8,10,13,2019-03-30 15:10:00
7962,998,839,208,18,18,2019-03-30 15:10:00
7963,998,845,2,63,19,2019-03-30 15:10:00
7964,998,8,2,88,20,2019-03-30 15:10:00
7965,998,807,3,27,17,2019-03-30 15:10:00
7966,998,846,4,23,12,2019-03-30 15:10:00
7967,998,842,5,16,1,2019-03-30 15:10:00
7968,998,844,0,4,10,2019-03-30 15:10:00
7969,998,7,49,7,9,2019-03-30 15:10:00
7970,998,153,207,8,8,2019-03-30 15:10:00
7971,998,831,0,55,7,2019-03-30 15:10:00
7972,998,824,207,20,6,2019-03-30 15:10:00
7973,998,829,8,33,5,2019-03-30 15:10:00
7974,998,821,129,77,4,2019-03-30 15:10:00
7975,998,0,129,44,3,2019-03-30 15:10:00
7976,998,816,3,3,11,2019-03-30 15:10:00
7977,998,19,5,5,2,2019-03-30 15:10:00
7978,999,7,49,7,13,2019-04-13 06:10:00
7979,999,831,0,55,14,2019-04-13 06:10:00
7980,999,844,0,4,15,2019-04-13 06:10:00
7981,999,814,208,11,12,2019-04-13 06:10:00
7982,999,845,2,63,17,2019-04-13 06:10:00
7983,999,8,2,88,18,2019-04-13 06:10:00
7984,999,839,208,18,16,2019-04-13 06:10:00
7985,999,825,4,26,11,2019-04-13 06:10:00
7986,999,821,129,77,1,2019-04-13 06:10:00
7987,999,824,207,20,9,2019-04-13 06:10:00
7988,999,0,129,44,2,2019-04-13 06:10:00
7989,999,19,5,5,3,2019-04-13 06:10:00
7990,999,842,5,16,4,2019-04-13 06:10:00
7991,999,153,207,8,10,2019-04-13 06:10:00
7992,999,452,8,10,6,2019-04-13 06:10:00
7993,999,816,3,3,7,2019-04-13 06:10:00
7994,999,829,8,33,5,2019-04-13 06:10:00
7995,999,807,3,27,8,2019-04-13 06:10:00
7996,1000,452,8,10,20,2019-04-27 12:10:00
7997,1000,7,49,7,19,2019-04-27 12:10:00
7998,1000,8,2,88,18,2019-04-27 12:10:00
7999,1000,845,2,63,17,2019-04-27 12:10:00
8000,1000,807,3,27,16,2019-04-27 12:10:00
8001,1000,153,207,8,15,2019-04-27 12:10:00
8002,1000,824,207,20,13,2019-04-27 12:10:00
8003,1000,846,4,23,12,2019-04-27 12:10:00
8004,1000,839,208,18,14,2019-04-27 12:10:00
8005,1000,831,0,55,10,2019-04-27 12:10:00
8006,1000,821,129,77,1,2019-04-27 12:10:00
8007,1000,816,3,3,11,2019-04-27 12:10:00
8008,1000,19,5,5,3,2019-04-27 12:10:00
8009,1000,829,8,33,4,2019-04-27 12:10:00
8010,1000,814,208,11,5,2019-04-27 12:10:00
8011,1000,0,129,44,2,2019-04-27 12:10:00
8012,1000,844,0,4,7,2019-04-27 12:10:00
8013,1000,840,49,99,8,2019-04-27 12:10:00
8014,1000,842,5,16,9,2019-04-27 12:10:00
8015,1000,825,4,26,6,2019-04-27 12:10:00
8016,1001,831,0,55,13,2019-05-11 13:10:00
8017,1001,8,2,88,20,2019-05-11 13:10:00
8018,1001,845,2,63,19,2019-05-11 13:10:00
8019,1001,840,49,99,18,2019-05-11 13:10:00
8020,1001,839,208,18,17,2019-05-11 13:10:00
8021,1001,807,3,27,16,2019-05-11 13:10:00
8022,1001,814,208,11,15,2019-05-11 13:10:00
8023,1001,846,4,23,12,2019-05-11 13:10:00
8024,1001,7,49,7,14,2019-05-11 13:10:00
8025,1001,816,3,3,10,2019-05-11 13:10:00
8026,1001,19,5,5,3,2019-05-11 13:10:00
8027,1001,829,8,33,4,2019-05-11 13:10:00
8028,1001,842,5,16,5,2019-05-11 13:10:00
8029,1001,452,8,10,6,2019-05-11 13:10:00
